,year,month,day,hour,min,CosZ,cfsirs,codsirs,cfXL,codXL,cfopaquetsky,cfthintsky,cftottsky,cbase,ctop,cldthick,Tair,RH,Wspd,Wdir,times
0,2014,2,19,15,2,0.938133,0.37,-9999.99,0.4419883228,15.314391508,-9999.99,-9999.99,-9999.99,977.27272727,1156.6671864,179.39445912,305.0,62.8,2.0709999999999997,0.040999999999999995,1392832920.0
1,2014,2,19,15,25,0.965111,0.4,-9999.99,0.7062393875,25.371925990999998,-9999.99,-9999.99,-9999.99,1150.0,1296.797465,146.79746501,305.4,59.1,2.1790000000000003,52.75,1392834300.0
2,2014,2,19,15,29,0.968829,0.37,-9999.99,1.1236222925,30.299353183,-9999.99,-9999.99,-9999.99,1066.6666667000002,1361.7525024,295.08583577,305.7,57.2,4.39,60.0,1392834540.0
3,2014,2,19,15,37,0.9753879999999999,0.35,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,1087.5,1189.3718262,101.87182617,305.8,59.6,3.1430000000000002,58.73,1392835020.0
4,2014,2,19,15,55,0.9858389999999999,0.35,-9999.99,0.5277948996,21.509318129,-9999.99,-9999.99,-9999.99,1038.3333332999998,1224.3476156,186.01428223,305.9,58.3,4.123,68.45,1392836100.0
5,2014,2,19,16,35,0.987502,0.38,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,1065.0,1230.5932922,165.59329224,306.4,59.0,2.613,61.62,1392838500.0
6,2014,2,19,17,3,0.970973,0.48,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,1082.7272727,1336.5426802000002,253.81540749,306.7,58.7,4.1930000000000005,56.57,1392840180.0
7,2014,2,19,17,12,0.9626020000000001,0.6,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,1153.0,1396.2286377,243.22863769999998,306.7,55.4,2.574,22.57,1392840720.0
8,2014,2,19,17,13,0.9615809999999999,0.65,-9999.99,0.46822621020000005,4.8241847041,-9999.99,-9999.99,-9999.99,1128.3333332999998,1434.2023519000002,305.86901855,306.6,57.9,1.65,31.18,1392840780.0
9,2014,2,19,17,21,0.9527629999999999,0.61,-9999.99,1.0873450654,20.657615781,-9999.99,-9999.99,-9999.99,1350.0,1808.9429524999998,458.94295247,306.5,56.5,2.548,51.06,1392841260.0
10,2014,2,19,17,34,0.93599,0.6,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,1163.3333332999998,1409.2196452,245.88631185,307.2,54.6,4.918,12.59,1392842040.0
11,2014,2,19,17,35,0.9345760000000001,0.58,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,1200.8333332999998,1586.5968627999998,385.76352946,307.2,54.1,5.019,11.34,1392842100.0
12,2014,2,19,17,47,0.916241,0.6,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,1125.8333332999998,1386.7352090999998,260.90187581,306.8,55.8,3.873,55.45,1392842820.0
13,2014,2,19,17,48,0.9146,0.53,-9999.99,0.5328821669,10.81033412,-9999.99,-9999.99,-9999.99,1141.25,1365.4999084,224.24990845,306.8,55.6,3.4739999999999998,37.74,1392842880.0
14,2014,2,19,18,43,0.7988460000000001,0.28,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,1355.8333332999998,1681.5311482999998,325.69781494,306.5,58.9,1.5830000000000002,3.7039999999999997,1392846180.0
15,2014,2,19,18,44,0.796299,0.3,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,1212.5,1456.6867879000001,244.18678792,306.8,57.0,4.467,7.834,1392846240.0
16,2014,2,19,19,39,0.634614,1.0,1.97,0.9081664198999999,2.654198708,-9999.99,-9999.99,-9999.99,1694.1666667,2413.5244548,719.35778809,306.7,56.0,2.657,49.06,1392849540.0
17,2014,2,19,19,53,0.587327,1.0,0.0,-9999.99,0.0,-9999.99,-9999.99,-9999.99,1258.3333332999998,2588.4034017,1330.0700684,307.2,54.2,3.283,62.15,1392850380.0
18,2014,2,19,20,3,0.552222,0.97,3.39,1.0619484055,5.6442193367,-9999.99,-9999.99,-9999.99,1500.0,2730.3051758,1230.3051758,306.5,58.7,2.93,59.92,1392850980.0
19,2014,2,21,2,34,-0.8734360000000001,-9999.99,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,1305.0,1489.1643066,184.16430664,299.8,92.3,1.962,115.1,1392960840.0
20,2014,2,21,2,35,-0.87529,-9999.99,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,1277.5,1546.6245321,269.12453206,299.8,92.2,2.3680000000000003,110.2,1392960900.0
21,2014,2,21,2,36,-0.877127,-9999.99,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,1258.3333332999998,1499.1573893,240.82405599,299.8,92.0,2.367,112.1,1392960960.0
22,2014,2,21,2,38,-0.88075,-9999.99,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,1286.0,1519.1435547,233.14355469,299.9,91.5,2.818,110.7,1392961080.0
23,2014,2,21,2,39,-0.8825360000000001,-9999.99,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,1211.6666667000002,1489.1643066,277.49763997,299.9,91.6,2.355,113.2,1392961140.0
24,2014,2,21,2,40,-0.8843049999999999,-9999.99,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,1173.3333332999998,1536.6314494,363.29811605,299.9,91.5,2.385,106.2,1392961200.0
25,2014,2,21,4,33,-0.968714,-9999.99,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,1577.5,2658.3549805,1080.8549805,299.2,95.3,0.644,134.6,1392967980.0
26,2014,2,21,4,34,-0.968408,-9999.99,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,1922.0,2658.3549805,736.35498047,299.2,95.2,0.49,142.0,1392968040.0
27,2014,2,21,7,9,-0.707647,-9999.99,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,1237.0,1276.3116455,39.311645508000005,298.9,96.2,0.501,112.3,1392977340.0
28,2014,2,21,7,11,-0.7017800000000001,-9999.99,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,1230.0,1273.3137207,43.313720703,298.9,96.3,0.779,119.8,1392977460.0
29,2014,2,21,7,18,-0.680821,-9999.99,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,1182.5,1446.6937052,264.19370524,298.9,96.4,1.093,41.91,1392977880.0
30,2014,2,21,7,19,-0.677773,-9999.99,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,1170.0,1519.1435547,349.14355469,298.8,96.5,1.331,41.59,1392977940.0
31,2014,2,22,3,30,-0.952001,-9999.99,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,810.0,1029.4824829,219.48248291,297.3,98.3,0.052000000000000005,221.7,1393050600.0
32,2014,2,22,3,31,-0.952865,-9999.99,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,800.0,1039.4755859,239.47558594,297.3,98.3,0.0,0.0,1393050660.0
33,2014,2,22,10,13,-0.006793,-9999.99,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,1561.6666667000002,2568.4172363000002,1006.7505697,296.7,98.9,1.014,262.8,1393074780.0
34,2014,2,22,10,19,0.018937,-9999.99,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,1755.0,2510.9570109,755.9570109,296.8,99.0,0.769,251.8,1393075140.0
35,2014,2,22,10,21,0.027513,-9999.99,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,319.16666667,2508.4587401999997,2189.2920735999996,296.9,98.9,0.423,248.0,1393075260.0
36,2014,2,22,10,37,0.09602000000000001,-9999.99,-9999.99,1.0569346765,5.1171806216,-9999.99,-9999.99,-9999.99,787.5,2578.410319,1790.910319,296.8,98.7,0.006999999999999999,239.7,1393076220.0
37,2014,2,22,10,54,0.168343,-9999.99,-9999.99,1.0639641192,5.6463924222,-9999.99,-9999.99,-9999.99,1835.7142857000001,2628.3757324000003,792.66144671,297.1,98.7,0.29600000000000004,146.6,1393077240.0
38,2014,2,22,12,21,0.516536,1.0,7.15,1.0889035241,6.5170910048,-9999.99,-9999.99,-9999.99,1159.1666667000002,2553.4276123000004,1394.2609455999998,300.0,93.3,1.318,169.9,1393082460.0
39,2014,2,22,12,23,0.523868,1.0,8.12,1.086457336,7.3423875618,-9999.99,-9999.99,-9999.99,1375.0,2573.4137777,1198.4137777,300.0,92.5,1.659,165.7,1393082580.0
40,2014,2,22,12,29,0.545626,0.99,5.85,1.0151496393000001,5.428870506699999,-9999.99,-9999.99,-9999.99,370.83333333,2608.3895671,2237.5562336999997,300.2,92.2,1.702,133.1,1393082940.0
41,2014,2,22,12,34,0.563477,0.99,6.08,1.0898475212,5.9023413407000005,-9999.99,-9999.99,-9999.99,1857.2727272999998,2633.8265048,776.55377752,300.4,90.5,1.2819999999999998,153.7,1393083240.0
42,2014,2,22,12,56,0.638783,1.0,5.11,1.0852123287,5.3834294477,-9999.99,-9999.99,-9999.99,745.0,2633.3722738,1888.3722738,301.2,89.4,1.926,154.5,1393084560.0
43,2014,2,22,12,57,0.642074,1.0,3.78,1.0364592086,3.5738006344,-9999.99,-9999.99,-9999.99,580.83333333,2628.3757324000003,2047.5423991,301.2,87.5,2.104,135.2,1393084620.0
44,2014,2,22,12,58,0.645352,1.0,2.58,1.0721557984999999,2.8216517908,-9999.99,-9999.99,-9999.99,1664.1666667000002,2653.3584391,989.19177246,301.3,87.4,2.35,131.7,1393084680.0
45,2014,2,22,12,59,0.648618,1.0,1.52,1.2211791759000001,1.2275094712999999,-9999.99,-9999.99,-9999.99,462.5,2680.8394165,2218.3394165,301.3,87.0,1.55,124.5,1393084740.0
46,2014,2,22,13,1,0.655115,1.0,0.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,1826.6666667,2723.3100179000003,896.64335124,301.4,86.9,2.6439999999999997,113.6,1393084860.0
47,2014,2,22,13,24,0.726168,1.0,10.89,1.1064701885,11.186632507,-9999.99,-9999.99,-9999.99,363.33333333,434.89412943,71.560796102,301.3,86.6,2.259,152.5,1393086240.0
48,2014,2,22,13,46,0.787397,1.0,12.99,1.1117309979999999,13.716714415,-9999.99,-9999.99,-9999.99,345.0,649.74536133,304.74536133,301.8,83.8,1.4909999999999999,88.6,1393087560.0
49,2014,2,22,13,57,0.8153600000000001,1.0,12.88,1.112507104,13.937369517999999,-9999.99,-9999.99,-9999.99,406.66666667,1788.9566922000001,1382.2900255000002,301.8,84.4,1.643,119.8,1393088220.0
50,2014,2,22,14,22,0.8719180000000001,1.0,24.75,1.1203471358,25.494412125,-9999.99,-9999.99,-9999.99,611.66666667,1269.3164875999998,657.64982096,302.0,84.0,2.845,60.57,1393089720.0
51,2014,2,22,14,29,0.885943,1.0,21.59,1.1186086603,22.517376088000002,-9999.99,-9999.99,-9999.99,828.33333333,1164.3891195,336.05578613,301.9,83.7,1.516,80.6,1393090140.0
52,2014,2,22,14,56,0.9322799999999999,1.0,20.78,1.1213437748000001,22.632166761,-9999.99,-9999.99,-9999.99,793.33333333,1299.2957357,505.96240234,302.5,81.0,1.8419999999999999,143.0,1393091760.0
53,2014,2,22,15,2,0.94086,1.0,17.81,1.1226213849,20.303702477,-9999.99,-9999.99,-9999.99,585.0,820.62706909,235.62706909,302.2,83.0,0.604,160.3,1393092120.0
54,2014,2,22,15,3,0.9422280000000001,1.0,14.12,1.1211358049,16.73119225,-9999.99,-9999.99,-9999.99,562.5,702.20904541,139.70904541,302.4,82.2,0.728,206.6,1393092180.0
55,2014,2,22,15,19,0.961685,0.82,-9999.99,1.1122924609,17.534973711,-9999.99,-9999.99,-9999.99,615.0,1783.9602458000002,1168.9602458,303.5,77.9,2.265,91.7,1393093140.0
56,2014,2,23,13,15,0.700014,1.0,10.89,1.1063285673,10.398388892,-9999.99,-9999.99,-9999.99,420.0,1526.6383972,1106.6383972,299.9,93.3,2.398,97.2,1393172100.0
57,2014,2,23,13,18,0.709134,0.99,8.57,1.1044064465999999,8.789306918300001,-9999.99,-9999.99,-9999.99,559.16666667,2723.3100179000003,2164.1433512,300.0,91.9,2.478,103.7,1393172280.0
58,2014,2,23,13,21,0.718133,0.98,8.11,1.1059525509,8.1501995284,-9999.99,-9999.99,-9999.99,487.5,949.53781128,462.03781128,300.2,91.2,2.8369999999999997,100.6,1393172460.0
59,2014,2,23,13,23,0.724066,1.0,10.19,1.1064656052,10.463605756,-9999.99,-9999.99,-9999.99,451.81818182,540.72991666,88.911734841,300.2,89.9,2.4730000000000003,90.5,1393172580.0
60,2014,2,23,13,25,0.7299439999999999,1.0,12.85,1.1078964517,12.994693469000001,-9999.99,-9999.99,-9999.99,502.5,672.22979736,169.72979736,300.3,90.6,2.8139999999999996,95.4,1393172700.0
61,2014,2,23,13,26,0.732862,1.0,13.82,1.1088780013,14.094049728,-9999.99,-9999.99,-9999.99,450.83333333,622.26438395,171.43105062,300.3,89.3,2.986,94.3,1393172760.0
62,2014,2,23,20,21,0.48545699999999997,1.0,17.67,1.0913231889,14.340119196,-9999.99,-9999.99,-9999.99,1024.5113932,4899.3033854,3874.7919921999996,299.4,89.4,3.1510000000000002,18.65,1393197660.0
63,2014,2,23,20,49,0.376898,1.0,16.99,1.0816147195999999,11.236179206,-9999.99,-9999.99,-9999.99,462.5,597.28167725,134.78167725,299.5,89.1,1.3769999999999998,34.51,1393199340.0
64,2014,2,23,20,50,0.372909,1.0,17.23,1.0812740499,11.556782609,-9999.99,-9999.99,-9999.99,448.33333333,599.77994792,151.44661458,299.6,90.0,1.854,37.73,1393199400.0
65,2014,2,23,20,51,0.36891399999999996,1.0,17.49,1.0813910978,11.814343465999999,-9999.99,-9999.99,-9999.99,458.33333333,607.27475993,148.94142659,299.6,89.8,2.563,45.26,1393199460.0
66,2014,2,23,20,52,0.364912,1.0,17.24,1.0815215123,11.371360727,-9999.99,-9999.99,-9999.99,447.5,647.24709066,199.74709066,299.5,89.1,2.452,39.28,1393199520.0
67,2014,2,23,20,56,0.34883600000000003,1.0,14.37,1.0796962967000001,9.4084149862,-9999.99,-9999.99,-9999.99,490.0,527.33011119,37.330111185999996,299.5,90.1,2.0909999999999997,46.16,1393199760.0
68,2014,2,23,20,57,0.3448,1.0,13.67,1.0793535839,9.15200273,-9999.99,-9999.99,-9999.99,435.83333333,499.84915161,64.015818278,299.5,89.9,1.8459999999999999,37.25,1393199820.0
69,2014,2,23,20,58,0.34075900000000003,1.0,13.27,1.0790096325,8.8537250871,-9999.99,-9999.99,-9999.99,420.83333333,499.84915161,79.015818278,299.5,90.2,1.6369999999999998,37.52,1393199880.0
70,2014,2,24,2,21,-0.8526090000000001,-9999.99,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,775.0,1181.8770142,406.87701416,296.9,98.7,0.49,256.4,1393219260.0
71,2014,2,24,2,22,-0.8546790000000001,-9999.99,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,789.16666667,1229.3441569,440.17749023,296.8,98.8,0.45899999999999996,255.0,1393219320.0
72,2014,2,24,2,23,-0.856733,-9999.99,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,781.66666667,1279.3095703,497.64290365,296.8,98.8,0.312,255.5,1393219380.0
73,2014,2,24,2,24,-0.85877,-9999.99,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,785.0,1281.807841,496.80784098,296.9,98.9,0.157,250.9,1393219440.0
74,2014,2,24,2,25,-0.860791,-9999.99,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,770.0,1309.2888184,539.28881836,296.9,98.9,0.0,0.0,1393219500.0
75,2014,2,24,2,26,-0.8627950000000001,-9999.99,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,783.33333333,1306.7905477,523.45721436,296.9,99.0,0.0,0.0,1393219560.0
76,2014,2,24,2,27,-0.8647819999999999,-9999.99,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,825.83333333,1279.3095703,453.47623698,296.9,99.0,0.0,0.0,1393219620.0
77,2014,2,24,2,28,-0.8667530000000001,-9999.99,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,775.0,1279.3095703,504.30957031,296.9,99.1,0.0,0.0,1393219680.0
78,2014,2,24,2,29,-0.868707,-9999.99,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,882.5,1311.7870890000002,429.28708903,296.9,99.1,0.0,0.0,1393219740.0
79,2014,2,24,2,30,-0.8706450000000001,-9999.99,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,772.5,1459.1850585999998,686.68505859,296.9,99.1,0.0,0.0,1393219800.0
80,2014,2,24,2,31,-0.872566,-9999.99,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,786.66666667,1576.6037801,789.93711344,297.0,99.1,0.0,0.0,1393219860.0
81,2014,2,24,2,32,-0.8744700000000001,-9999.99,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,772.5,1596.5899455,824.08994548,297.0,99.0,0.0,0.0,1393219920.0
82,2014,2,24,10,22,0.032327,-9999.99,-9999.99,-9999.99,0.0,-9999.99,-9999.99,-9999.99,440.0,597.28167725,157.28167725,296.4,99.4,0.617,330.1,1393248120.0
83,2014,2,24,10,24,0.04092,-9999.99,-9999.99,1.0283589691,0.7161232819,-9999.99,-9999.99,-9999.99,440.0,572.29897054,132.29897054,296.4,99.4,0.49200000000000005,329.7,1393248240.0
84,2014,2,24,10,25,0.045215,-9999.99,-9999.99,1.034278965,0.8258430683,-9999.99,-9999.99,-9999.99,430.0,577.29551188,147.29551188,296.4,99.4,0.523,329.7,1393248300.0
85,2014,2,24,10,27,0.053804,-9999.99,-9999.99,1.0421496096,1.0596898296,-9999.99,-9999.99,-9999.99,421.66666667,587.28859456,165.6219279,296.4,99.3,0.446,329.8,1393248420.0
86,2014,2,24,10,28,0.058097,-9999.99,-9999.99,1.0448821190000002,1.1462732539,-9999.99,-9999.99,-9999.99,412.5,507.34395599,94.843955994,296.5,99.3,0.35100000000000003,329.8,1393248480.0
87,2014,2,24,10,30,0.06668099999999999,-9999.99,-9999.99,1.0490576920999999,1.3193173181,-9999.99,-9999.99,-9999.99,424.0,565.8034729,141.8034729,296.5,99.3,0.639,330.9,1393248600.0
88,2014,2,24,10,42,0.118068,-9999.99,-9999.99,1.0572422204,2.8448135082999997,-9999.99,-9999.99,-9999.99,520.0,589.78686523,69.78686523399999,296.5,99.1,0.485,306.4,1393249320.0
89,2014,2,24,10,43,0.122339,-9999.99,-9999.99,1.0579699076,3.1845382533999995,-9999.99,-9999.99,-9999.99,487.27272727,592.51225142,105.23952415,296.6,99.1,0.547,313.2,1393249380.0
90,2014,2,24,10,44,0.126607,-9999.99,-9999.99,1.0586474277,3.5649089165,-9999.99,-9999.99,-9999.99,457.5,597.28167725,139.78167725,296.6,99.0,0.557,321.4,1393249440.0
91,2014,2,24,10,45,0.130874,-9999.99,-9999.99,1.0592839251000001,3.9657084061,-9999.99,-9999.99,-9999.99,460.83333333,597.28167725,136.44834391,296.6,99.0,0.603,335.1,1393249500.0
92,2014,2,24,10,46,0.135138,-9999.99,-9999.99,1.0598861956999999,4.3237282391,-9999.99,-9999.99,-9999.99,457.5,614.76957194,157.26957194,296.6,99.1,0.585,328.9,1393249560.0
93,2014,2,24,10,47,0.1394,-9999.99,-9999.99,1.0604681469,4.6370426347,-9999.99,-9999.99,-9999.99,457.5,619.76611328,162.26611328,296.6,99.1,0.47,328.0,1393249620.0
94,2014,2,24,10,48,0.14365899999999998,-9999.99,-9999.99,1.0610240053,4.8663829542000006,-9999.99,-9999.99,-9999.99,440.0,637.25400798,197.25400798,296.7,99.0,0.265,327.9,1393249680.0
95,2014,2,24,10,49,0.14791500000000002,-9999.99,-9999.99,1.0596687499,5.0131414894,-9999.99,-9999.99,-9999.99,441.66666667,632.25746663,190.59079997,296.6,98.9,0.47,323.6,1393249740.0
96,2014,2,24,10,50,0.152169,-9999.99,-9999.99,1.0602721498,5.0812623309,-9999.99,-9999.99,-9999.99,453.33333333,632.25746663,178.92413330000002,296.7,98.9,0.485,322.9,1393249800.0
97,2014,2,24,10,51,0.156421,-9999.99,-9999.99,1.0608594515,5.088207161000001,-9999.99,-9999.99,-9999.99,444.16666667,619.76611328,175.59944661,296.7,99.0,0.573,323.0,1393249860.0
98,2014,2,24,10,52,0.160669,-9999.99,-9999.99,1.0614314689,5.015361127,-9999.99,-9999.99,-9999.99,447.5,622.26438395,174.76438395,296.7,99.0,0.48700000000000004,323.0,1393249920.0
99,2014,2,24,10,53,0.164915,-9999.99,-9999.99,1.0619754113,4.8698910794,-9999.99,-9999.99,-9999.99,465.0,632.25746663,167.25746663,296.8,98.9,0.645,323.0,1393249980.0
100,2014,2,24,10,54,0.169158,-9999.99,-9999.99,1.0625083383,4.5722452122,-9999.99,-9999.99,-9999.99,478.33333333,614.76957194,136.43623861,296.8,98.9,0.7090000000000001,322.9,1393250040.0
101,2014,2,24,10,55,0.173397,-9999.99,-9999.99,1.0630248068,4.1876281143,-9999.99,-9999.99,-9999.99,467.5,664.73498535,197.23498535,296.8,98.8,0.743,321.9,1393250100.0
102,2014,2,24,10,56,0.177634,-9999.99,-9999.99,1.0621438658,3.758725215,-9999.99,-9999.99,-9999.99,480.0,604.77648926,124.77648926,296.8,98.7,0.768,317.4,1393250160.0
103,2014,2,24,10,57,0.181867,-9999.99,-9999.99,1.0626842805,3.47151645,-9999.99,-9999.99,-9999.99,472.5,612.27130127,139.77130127,296.8,98.7,0.7190000000000001,315.8,1393250220.0
104,2014,2,24,10,58,0.186097,-9999.99,-9999.99,1.0632156993000001,3.4341960732,-9999.99,-9999.99,-9999.99,456.66666667,697.21250407,240.54583739999998,296.9,98.8,0.8220000000000001,319.4,1393250280.0
105,2014,2,24,10,59,0.190324,-9999.99,-9999.99,1.0637326182,3.5363855687,-9999.99,-9999.99,-9999.99,446.66666667,629.75919596,183.0925293,296.9,98.8,1.0390000000000001,318.1,1393250340.0
106,2014,2,24,11,0,0.194547,-9999.99,-9999.99,1.064241814,3.7613190444,-9999.99,-9999.99,-9999.99,440.0,551.63146973,111.63146973,296.9,98.7,1.1740000000000002,316.8,1393250400.0
107,2014,2,24,11,2,0.202983,1.0,7.21,1.0652193489,4.2133227078,-9999.99,-9999.99,-9999.99,440.0,647.24709066,207.24709066,296.9,98.5,1.225,317.6,1393250520.0
108,2014,2,24,11,3,0.207195,1.0,7.33,1.065694873,4.2599628628,-9999.99,-9999.99,-9999.99,434.16666667,634.7557373,200.58907064,297.0,98.7,0.98,324.8,1393250580.0
109,2014,2,24,11,4,0.211404,1.0,7.32,1.0651117791,4.3438690831,-9999.99,-9999.99,-9999.99,435.0,679.72460938,244.72460938,297.0,98.6,1.183,317.1,1393250640.0
110,2014,2,24,11,5,0.215608,1.0,7.13,1.06560108,4.346524044700001,-9999.99,-9999.99,-9999.99,437.5,654.74190267,217.24190267,297.0,98.6,1.161,324.3,1393250700.0
111,2014,2,24,11,6,0.219809,1.0,6.72,1.0660808157,4.176205594100001,-9999.99,-9999.99,-9999.99,435.83333333,669.73152669,233.89819336,297.0,98.6,1.264,322.8,1393250760.0
112,2014,2,24,11,7,0.22400599999999998,1.0,6.45,1.0665560073,3.9595883491,-9999.99,-9999.99,-9999.99,430.83333333,687.21942139,256.38608805,297.0,98.5,0.9590000000000001,324.8,1393250820.0
113,2014,2,24,11,8,0.22819899999999999,1.0,6.69,1.0670225939,4.0738095842,-9999.99,-9999.99,-9999.99,437.5,649.74536133,212.24536133,297.1,98.7,0.787,323.5,1393250880.0
114,2014,2,24,11,9,0.232388,1.0,7.38,1.0674812692,4.6289224102999995,-9999.99,-9999.99,-9999.99,438.33333333,662.23671468,223.90338135,297.1,98.5,0.88,322.8,1393250940.0
115,2014,2,24,11,10,0.23657199999999998,1.0,7.44,1.0679325731,5.0518317624,-9999.99,-9999.99,-9999.99,439.16666667,659.73844401,220.57177734,297.2,98.5,1.026,319.6,1393251000.0
116,2014,2,24,11,11,0.240752,1.0,5.84,1.0683771373,4.3047697116000005,-9999.99,-9999.99,-9999.99,455.83333333,662.23671468,206.40338135,297.2,98.4,1.081,309.5,1393251060.0
117,2014,2,24,11,12,0.244928,1.0,3.52,1.0679823981,2.8047600120999996,-9999.99,-9999.99,-9999.99,522.5,604.77648926,82.276489257,297.3,98.5,0.98,312.1,1393251120.0
118,2014,2,24,11,13,0.249099,1.0,1.69,1.0668042048,1.8025233228,-9999.99,-9999.99,-9999.99,470.0,589.78686523,119.78686523,297.3,98.4,1.165,301.3,1393251180.0
119,2014,2,24,11,55,0.4192,1.0,1.45,0.9740061308,2.8401006523000003,-9999.99,-9999.99,-9999.99,583.33333333,2661.6860079999997,2078.3526747,299.0,93.1,1.0959999999999999,288.2,1393253700.0
120,2014,2,24,11,56,0.423105,1.0,0.0,-9999.99,0.0,-9999.99,-9999.99,-9999.99,590.0,2548.431071,1958.4310710000002,299.0,93.0,0.7659999999999999,272.7,1393253760.0
121,2014,2,24,11,57,0.427001,1.0,0.0,-9999.99,0.0,-9999.99,-9999.99,-9999.99,590.0,2508.4587401999997,1918.4587402,299.1,92.9,0.987,277.7,1393253820.0
122,2014,2,24,12,37,0.575576,0.78,-9999.99,0.7582298236,4.8633632875,-9999.99,-9999.99,-9999.99,410.0,589.78686523,179.78686523,301.1,81.9,0.11800000000000001,240.4,1393256220.0
123,2014,2,24,12,38,0.579087,0.75,-9999.99,0.8204380856,6.08157467,-9999.99,-9999.99,-9999.99,381.25,556.06021881,174.81021881,300.9,82.6,0.0,0.0,1393256280.0
124,2014,2,24,12,41,0.589557,0.71,-9999.99,1.0594014939,10.362377563999999,-9999.99,-9999.99,-9999.99,383.33333333,484.85952759,101.52619425,300.9,84.2,0.17,45.98,1393256460.0
125,2014,2,24,12,42,0.593025,0.71,-9999.99,0.9585174745999999,8.677641234500001,-9999.99,-9999.99,-9999.99,417.0,502.84706421,85.847064209,300.9,84.2,0.028999999999999998,137.7,1393256520.0
126,2014,2,24,12,43,0.596482,0.76,-9999.99,1.0504742049,9.775029202999999,-9999.99,-9999.99,-9999.99,416.66666667,549.81453451,133.14786784,301.0,86.2,0.9470000000000001,206.2,1393256580.0
127,2014,2,24,12,48,0.6135970000000001,0.98,0.31,2.9162248334,0.1499467758,-9999.99,-9999.99,-9999.99,396.66666667,489.85606893,93.189402262,301.2,84.6,0.951,217.0,1393256880.0
128,2014,2,24,12,52,0.6270819999999999,1.0,1.58,-9999.99,0.0,-9999.99,-9999.99,-9999.99,390.0,499.84915161,109.84915161,301.1,85.2,0.10099999999999999,83.4,1393257120.0
129,2014,2,24,13,6,0.672772,1.0,9.82,1.1017838328,9.9917356816,-9999.99,-9999.99,-9999.99,450.83333333,634.7557373,183.92240397,301.3,83.5,0.536,134.7,1393257960.0
130,2014,2,24,13,7,0.6759430000000001,1.0,11.02,1.103084522,11.471543378,-9999.99,-9999.99,-9999.99,440.83333333,719.6969401,278.86360677,301.2,82.2,0.069,125.2,1393258020.0
131,2014,2,24,13,10,0.685379,1.0,9.18,1.0716000391,9.838929746,-9999.99,-9999.99,-9999.99,426.66666667,692.21596273,265.54929606,301.2,82.7,0.0,0.0,1393258200.0
132,2014,2,24,13,11,0.688499,1.0,8.43,1.0618886907,8.9736491383,-9999.99,-9999.99,-9999.99,427.5,657.24017334,229.74017334,301.3,82.6,0.096,329.7,1393258260.0
133,2014,2,24,13,12,0.691606,1.0,8.02,1.0705316968,8.457753480800001,-9999.99,-9999.99,-9999.99,440.0,612.27130127,172.27130127,301.4,81.9,0.299,330.6,1393258320.0
