,CosZ,cfsirs,codsirs,year,month,day,hour,min,cfXL,codXL,cbase,ctop,cfopaquetsky,cfthintsky,cldthick,cftottsky,times
2994,0.67379,1.0,2.52,2014,6,17,13,22,0.7077430623000001,3.6017899604,1746.6666667,2163.6973876999996,0.3129038429,0.41914497380000004,417.03072103,0.7320488167,1403022120.0
2995,0.6789649999999999,0.95,3.44,2014,6,17,13,24,0.8908741595,8.1845240638,1732.5,2043.7803954999997,0.2896946526,0.402241497,311.28039551,0.6919361495999999,1403022240.0
2996,0.6815329999999999,0.9,-9999.99,2014,6,17,13,25,0.8270259939,7.890086215399999,1740.0,1882.2255588,0.2293093205,0.4299359512,142.22555881,0.6592452717,1403022300.0
2997,0.699126,0.95,9.07,2014,6,17,13,32,0.9900240162999999,18.572895486,1903.75,2392.2891541,0.36693462369999996,0.24273433690000001,488.53915405,0.6096689606,1403022720.0
2998,0.708879,0.91,8.86,2014,6,17,13,36,0.8677910773,11.339784372,1930.0,2473.4829508000003,0.34970918659999994,0.3607146835,543.48295085,0.7104238701000001,1403022960.0
2999,0.713672,0.94,9.17,2014,6,17,13,38,0.9928096351000001,14.437708873,1964.1666667,2263.6282145,0.39954788210000003,0.35485958100000004,299.46154785,0.7544074631000001,1403023080.0
3000,0.7254079999999999,0.92,8.93,2014,6,17,13,43,0.9831134565,14.550845484000002,1871.25,2568.4172363000002,0.37839675899999997,0.4052038765,697.16723633,0.7836006354999999,1403023380.0
3001,0.73228,0.91,5.34,2014,6,17,13,46,0.9044641306,11.130866924000001,1828.8888889000002,2348.5694173,0.4147136498,0.3725288963,519.68052843,0.7872425461,1403023560.0
3002,0.7390220000000001,0.96,8.62,2014,6,17,13,49,0.9885037749,13.149422855,1652.5,2358.5625,0.38249011990000004,0.4268625259,706.0625,0.8093526459,1403023740.0
3003,0.828448,1.0,1.78,2014,6,17,14,37,3.6174024023,0.1837576027,480.0,2598.3964844,0.3098674393,0.4101749992,2118.3964844,0.7200424384999999,1403026620.0
3004,0.8313889999999999,1.0,0.25,2014,6,17,14,39,-9999.99,0.0,667.5,2628.3757324000003,0.2292452812,0.40814197539999997,1960.8757324,0.6373872566,1403026740.0
3005,0.832835,0.91,1.54,2014,6,17,14,40,-9999.99,0.0,1704.1666667,2628.3757324000003,0.19635481829999998,0.3951003265,924.20906576,0.5914551449000001,1403026800.0
3006,0.842501,0.56,-9999.99,2014,6,17,14,47,-9999.99,0.0,1622.5,2628.3757324000003,0.1646122599,0.32851921079999996,1005.8757324,0.4931314707,1403027220.0
3007,0.854908,0.44,-9999.99,2014,6,17,14,57,-9999.99,0.0,596.66666667,789.64851888,0.1599850559,0.300518589,192.98185221,0.4605036449,1403027820.0
3008,0.856057,0.43,-9999.99,2014,6,17,14,58,-9999.99,0.0,634.16666667,819.62776693,0.1634779167,0.2914816284,185.46110026,0.4549595451,1403027880.0
3009,0.85719,0.45,-9999.99,2014,6,17,14,59,-9999.99,0.0,619.16666667,829.62084961,0.17853291510000002,0.28862394329999996,210.45418294,0.46715685840000004,1403027940.0
3010,0.8583059999999999,0.57,-9999.99,2014,6,17,15,0,0.3399739897,3.7807124391,637.5,834.61739095,0.21057234760000001,0.2885466671,197.11739095,0.4991190147,1403028000.0
3011,0.859405,0.64,-9999.99,2014,6,17,15,1,0.5325460425,10.008899386,700.0,909.56550598,0.1898006821,0.3168030739,209.56550598,0.506603756,1403028060.0
3012,0.8604870000000001,0.61,-9999.99,2014,6,17,15,2,0.3678770601,2.2409365809,700.0,1069.454834,0.17473518370000002,0.3324603081,369.45483398,0.5071954918,1403028120.0
3013,0.861553,0.58,-9999.99,2014,6,17,15,3,-9999.99,0.0,915.0,1069.454834,0.19483292579999997,0.3251773262,154.45483398,0.5200102520000001,1403028180.0
3014,0.8626010000000001,0.55,-9999.99,2014,6,17,15,4,-9999.99,0.0,764.0,1093.4382324,0.21086296079999997,0.3497914505,329.43823242,0.5606544113,1403028240.0
3015,0.863633,0.59,-9999.99,2014,6,17,15,5,-9999.99,0.0,762.0,1093.4382324,0.2155351925,0.38814090729999995,331.43823242,0.6036760997999999,1403028300.0
3016,0.864648,0.64,-9999.99,2014,6,17,15,6,-9999.99,0.0,897.5,1059.4617513,0.238145628,0.38745691299999996,161.9617513,0.625602541,1403028360.0
3017,0.8656459999999999,0.74,-9999.99,2014,6,17,15,7,-9999.99,0.0,916.66666667,1046.9703979,0.2569049931,0.4134080696,130.30373128,0.6703130627,1403028420.0
3018,0.866627,0.8,-9999.99,2014,6,17,15,8,-9999.99,0.0,880.83333333,1071.9531047,0.27250587460000003,0.44448051450000003,191.11977132,0.7169863892,1403028480.0
3019,0.867592,0.81,-9999.99,2014,6,17,15,9,-9999.99,0.0,820.0,1009.4962972000001,0.2821381187,0.45916204450000003,189.4962972,0.7413001633,1403028540.0
3020,0.8712790000000001,0.88,-9999.99,2014,6,17,15,13,0.7748170648,10.293935446,1965.0,2068.7631022,0.24544954300000002,0.4899990463,103.76310221,0.7354485893000001,1403028780.0
3021,0.8730209999999999,0.87,-9999.99,2014,6,17,15,15,-9999.99,0.0,1900.0,2108.7354329,0.323225584,0.5029348946,208.73543294,0.8261604786,1403028900.0
3022,0.873866,0.93,3.63,2014,6,17,15,16,0.709393481,7.493492121599999,1897.5,2123.725057,0.3787809563,0.4621127129,226.22505697,0.8408936691,1403028960.0
3023,0.8746940000000001,0.95,3.81,2014,6,17,15,17,0.8895604396,11.668929412999999,1958.0,2160.6994629,0.32940374370000003,0.5135618400999999,202.69946289,0.8429655838,1403029020.0
3024,0.8755059999999999,1.0,4.44,2014,6,17,15,18,-9999.99,0.0,1953.75,2122.4759215999998,0.3571638203,0.4917717171,168.72592163,0.8489355373,1403029080.0
3025,0.877077,0.89,-9999.99,2014,6,17,15,20,0.9915138243000001,15.105794645,1896.6666667,2113.7319743000003,0.4312589836,0.41109086990000004,217.06530762,0.8423498534999999,1403029200.0
3026,0.892115,0.52,-9999.99,2014,6,17,15,49,-9999.99,0.0,813.33333333,1009.4962768999999,0.2785844231,0.20329828260000002,196.16294352,0.4818827057,1403030940.0
3027,0.892373,0.57,-9999.99,2014,6,17,15,50,0.5542620099000001,15.100182297,817.77777778,1032.8134969,0.2610240173,0.2126301098,215.03571913,0.4736541271,1403031000.0
3028,0.8926139999999999,0.59,-9999.99,2014,6,17,15,51,-9999.99,0.0,781.42857143,988.08253697,0.2553090477,0.2187736988,206.65396554,0.4740827465,1403031060.0
3029,0.894068,0.66,-9999.99,2014,6,17,16,1,-9999.99,0.0,1050.0,1322.6129285999998,0.3513089943,0.3433177757,272.61292860000003,0.69462677,1403031660.0
3030,0.894117,0.77,-9999.99,2014,6,17,16,2,-9999.99,0.0,791.66666667,1414.2161865,0.3774319458,0.3598148727,622.54951986,0.7372468186,1403031720.0
3031,0.894149,0.75,-9999.99,2014,6,17,16,3,0.8810890164,13.149824143,896.66666667,1452.5230035,0.4125942993,0.35085348130000005,555.85633681,0.7634477806000001,1403031780.0
3032,0.894164,0.8,-9999.99,2014,6,17,16,4,-9999.99,0.0,1160.8333332999998,1451.6902466,0.42092153549999994,0.3486791992,290.85691325,0.7696007347,1403031840.0
3033,0.8941610000000001,0.84,-9999.99,2014,6,17,16,5,0.6854397438,6.2299242969,1172.5,1486.6660359999998,0.3347705078,0.39834800719999996,314.16603597,0.733118515,1403031900.0
3034,0.8941030000000001,0.9,-9999.99,2014,6,17,16,7,0.9770421783,24.419117263,1075.8333332999998,1444.1954346,0.3637324524,0.3453457832,368.36210124,0.7090782356,1403032020.0
3035,0.8940469999999999,0.93,9.71,2014,6,17,16,8,0.9903897491,36.45679678,993.33333333,1324.2784424000001,0.327749157,0.32565793989999997,330.94510905,0.6534070969,1403032080.0
3036,0.890074,0.97,6.54,2014,6,17,16,26,0.8584854995000001,10.320250212000001,860.0,1171.8839315,0.4009162331,0.4528360367,311.88393148,0.8537522697,1403033160.0
3037,0.8896879999999999,0.96,7.51,2014,6,17,16,27,0.8312735089,11.616839843,993.33333333,1219.3510742,0.46635427479999997,0.4194260216,226.01774089,0.8857802963,1403033220.0
3038,0.889285,0.97,8.96,2014,6,17,16,28,0.9565860215,16.034564028,966.66666667,1231.8424275999998,0.5297541618,0.3849685478,265.17576091,0.9147227097,1403033280.0
3039,0.8842979999999999,1.0,22.85,2014,6,17,16,38,0.9978334462,34.764499235,1024.1666667000002,1356.7559611,0.649196167,0.30707380300000003,332.58929443,0.9562699698999999,1403033880.0
3040,0.883704,0.89,-9999.99,2014,6,17,16,39,0.9975603143999999,30.784310993000002,1073.3333332999998,1416.7144572,0.6111636161999999,0.3429042625,343.38112386,0.9540678787000001,1403033940.0
3041,0.883093,0.86,-9999.99,2014,6,17,16,40,0.9970157352,27.023989776,1383.3333332999998,1684.0294188999999,0.6077206802,0.344587059,300.69608561,0.9523077393000001,1403034000.0
3042,0.8824649999999999,0.81,-9999.99,2014,6,17,16,41,0.9964697895,24.056026674,1407.5,1669.0397949,0.5796535872999999,0.3730641365,261.53979492,0.9527177239,1403034060.0
3043,0.88182,0.77,-9999.99,2014,6,17,16,42,0.7901603697,16.653711902999998,1305.8333332999998,1669.0397949,0.4535259628,0.4794927597,363.20646159,0.9330187225,1403034120.0
3044,0.881157,0.76,-9999.99,2014,6,17,16,43,-9999.99,0.0,1097.5,1584.0985921,0.46007553100000004,0.47232727049999995,486.59859212,0.9324028015000001,1403034180.0
3045,0.8804770000000001,0.76,-9999.99,2014,6,17,16,44,-9999.99,0.0,914.16666667,1394.2300212,0.5596555328,0.37926100729999995,480.06335449,0.9389165401999999,1403034240.0
3046,0.8797799999999999,0.71,-9999.99,2014,6,17,16,45,0.9375596454999999,23.666053269000003,770.0,1231.8424275999998,0.6449155808,0.2967049313,461.84242757,0.9416205120000001,1403034300.0
3047,-0.9197489999999999,-9999.99,-9999.99,2014,6,18,4,51,-9999.99,0.0,1476.6152344,3612.6941325000003,-9999.99,-9999.99,2136.0788981,-9999.99,1403077860.0
3048,-0.912753,-9999.99,-9999.99,2014,6,18,4,59,-9999.99,0.0,1429.144633,3377.8566895000004,-9999.99,-9999.99,1948.7120565000002,-9999.99,1403078340.0
3049,-0.9067940000000001,-9999.99,-9999.99,2014,6,18,5,5,-9999.99,0.0,1986.2904460000002,3377.8566895000004,-9999.99,-9999.99,1391.5662435000002,-9999.99,1403078700.0
3050,0.680832,0.97,7.04,2014,6,18,13,25,0.9754318618000001,9.065192442899999,1305.8333332999998,2933.1647542,0.26462527280000003,0.729879837,1627.3314209,0.9945051098000001,1403108700.0
3051,0.857893,0.86,-9999.99,2014,6,18,15,0,0.8927966102,13.550114563,450.0,589.78686523,0.2840650368,0.39081930159999995,139.78686523,0.6748843384000001,1403114400.0
3052,0.8589950000000001,0.8,-9999.99,2014,6,18,15,1,0.9493795826000001,16.262483036,540.0,647.24709066,0.22533879280000002,0.4021778297,107.24709066,0.6275166225,1403114460.0
3053,0.8853209999999999,1.0,13.01,2014,6,18,15,33,0.9945792112999999,19.452366185,539.16666667,967.02571106,0.5759167099,0.4109117508,427.85904439,0.9868284607,1403116380.0
3054,0.890307,0.79,-9999.99,2014,6,18,15,44,0.8218754204000001,23.761951978000003,530.0,589.78686523,0.4125532913,0.3404024506,59.786865234,0.7529557419,1403117040.0
3055,0.8918799999999999,0.83,-9999.99,2014,6,18,15,49,0.6307878136999999,4.7369038432999995,681.66666667,872.09145101,0.4227291107,0.47950670240000004,190.42478434,0.9022358131,1403117340.0
3056,0.892824,1.0,22.79,2014,6,18,15,53,0.9932984855,40.186011918,710.0,922.05686442,0.48288858409999996,0.41564386369999995,212.05686442,0.8985324478,1403117580.0
3057,0.8930170000000001,1.0,19.95,2014,6,18,15,54,0.9808388048000001,29.775725336999997,712.5,902.07068888,0.5132996178,0.4008868599,189.57068888,0.9141864776999999,1403117640.0
3058,0.893719,1.0,22.26,2014,6,18,15,59,0.9942444117,35.333355261,652.5,1136.9081217,0.6656373596,0.3078515244,484.40812174,0.9734888840000001,1403117940.0
3059,0.8939860000000001,1.0,23.71,2014,6,18,16,5,0.9959860851000001,37.981777696,771.11111111,1992.1494682999999,0.4507014656,0.478733387,1221.0383572,0.9294348526,1403118300.0
3060,0.89397,1.0,22.76,2014,6,18,16,6,0.9967884384000001,35.332785687,775.0,1868.9014485999999,0.47786701200000004,0.43861375810000003,1093.9014485999999,0.9164807701000001,1403118360.0
3061,0.8939360000000001,1.0,20.11,2014,6,18,16,7,0.9963869931999999,30.945250763,1039.1666667000002,1721.503479,0.5236297607,0.389710083,682.33681234,0.9133398438,1403118420.0
3062,0.893884,1.0,17.17,2014,6,18,16,8,0.9955841028,25.755219938000003,939.16666667,1669.0397949,0.5268421173,0.3775811005,729.87312826,0.9044232178,1403118480.0
3063,0.8938149999999999,0.94,12.68,2014,6,18,16,9,0.9951820128,21.178978125,1262.5,2293.6074626,0.460314045,0.4382252121,1031.1074626,0.8985392570999999,1403118540.0
3064,0.893366,0.79,-9999.99,2014,6,18,16,13,0.9183072184000001,23.010678401999996,920.0,1773.9671630999997,0.40526634219999996,0.3866681862,853.96716309,0.7919345284,1403118780.0
3065,0.8932100000000001,0.77,-9999.99,2014,6,18,16,14,0.9729403885,23.666654578000003,1110.0,1788.9567871,0.3201845264,0.4374674225,678.95678711,0.7576519489,1403118840.0
3066,0.893036,0.74,-9999.99,2014,6,18,16,15,0.6079324668,9.505105955,1545.0,1813.9394938,0.3086898136,0.4445106506,268.93949381,0.7532004642,1403118900.0
3067,0.8928459999999999,0.69,-9999.99,2014,6,18,16,16,0.8670419515000001,19.625916765,1538.75,1878.8945313000002,0.42202119829999996,0.3326315212,340.14453125,0.7546527195,1403118960.0
3068,0.8924120000000001,0.7,-9999.99,2014,6,18,16,18,0.9694206009,21.119797824000003,1597.5,1881.3928019000002,0.40874889369999995,0.3186165524,283.89280192,0.7273654461,1403119080.0
3069,0.891022,0.84,-9999.99,2014,6,18,16,23,0.960354791,34.823279829,632.5,974.52050781,0.3048897648,0.28232129100000003,342.02050781,0.5872110558,1403119380.0
3070,0.890692,0.88,-9999.99,2014,6,18,16,24,0.9928734705,39.151177646,765.0,1009.4962768999999,0.24652625079999999,0.2841940784,244.49627686,0.5307203293,1403119440.0
3071,0.856893,0.8,-9999.99,2014,6,18,17,10,-9999.99,0.0,1002.5,1181.8770142,0.2890569592,0.42810209270000005,179.37701416,0.7171590519,1403122200.0
3072,0.85344,0.76,-9999.99,2014,6,18,17,13,0.7363106244,7.5985040377,886.66666667,1341.7663370999999,0.40344114299999995,0.3499967003,455.09967041,0.7534378433,1403122380.0
3073,0.8522559999999999,0.76,-9999.99,2014,6,18,17,14,0.9538330009,17.712637887,895.0,1366.7490438,0.4028781128,0.3662862587,471.74904378,0.7691643715,1403122440.0
3074,0.8486030000000001,0.88,-9999.99,2014,6,18,17,17,0.9875340306999999,27.382106845,940.0,1259.3234049,0.3694174004,0.4318397522,319.32340495,0.8012571526000001,1403122620.0
3075,0.847352,1.0,23.93,2014,6,18,17,18,0.9939698492,36.493270849,930.0,1091.9392699999999,0.35290828700000004,0.4292449379,161.93927002,0.7821532248999999,1403122680.0
3076,0.844801,0.96,35.1,2014,6,18,17,20,0.9972614586,54.399373059,932.5,1334.2715250999997,0.24882229809999998,0.4698840714,401.77152506,0.7187063694,1403122800.0
3077,0.842184,0.72,-9999.99,2014,6,18,17,22,0.9894340715000001,55.000346101000005,1135.0,1451.6902466,0.28783154489999996,0.391990509,316.69024658,0.6798220539000001,1403122920.0
3078,0.840851,0.65,-9999.99,2014,6,18,17,23,0.9923132705,47.947774544,1091.6666667000002,1341.7663370999999,0.305253334,0.38885175710000003,250.09967041,0.6941050911,1403122980.0
3079,0.839501,0.58,-9999.99,2014,6,18,17,24,0.9966569767,39.374009724000004,1118.3333332999998,1309.2888184,0.293289814,0.4143035889,190.95548503,0.7075934029000001,1403123040.0
3080,0.8381350000000001,0.75,-9999.99,2014,6,18,17,25,0.7866297699,24.754002658,1015.8333332999998,1211.8562622000002,0.3187145329,0.41551080700000004,196.02292887,0.7342253398999999,1403123100.0
3081,0.8367530000000001,0.8,-9999.99,2014,6,18,17,26,0.9283316304000001,30.084593585,932.5,1189.3718262,0.3518388557,0.40151487350000004,256.87182617,0.7533537293000001,1403123160.0
3082,0.835354,0.85,-9999.99,2014,6,18,17,27,0.9975128018000001,41.949956126,895.0,1189.3718262,0.3513228607,0.42426347729999997,294.37182617,0.775586338,1403123220.0
3083,0.833939,0.91,28.8,2014,6,18,17,28,0.9976539589,46.105685941000004,895.83333333,1159.3925781,0.35223520280000004,0.44618225100000003,263.55924479,0.7984174538,1403123280.0
3084,0.832507,0.95,33.12,2014,6,18,17,29,0.9970609845999999,47.907983406999996,873.33333333,1099.434082,0.3180440426,0.4682977104,226.10074869999997,0.786341753,1403123340.0
3085,0.83106,1.0,35.19,2014,6,18,17,30,0.9979378406,52.74781046100001,897.5,1109.4271647,0.2830761242,0.4814524651,211.92716471,0.7645285892,1403123400.0
3086,0.8140689999999999,1.0,27.46,2014,6,18,17,41,0.9986378084,38.902044065,1440.0,1609.0812988,0.3421374512,0.39299768450000006,169.08129883,0.7351351356999999,1403124060.0
3087,0.812429,1.0,27.34,2014,6,18,17,42,0.9984823190000001,39.600313724,1262.5,1619.0743814999998,0.3300268936,0.42372055049999996,356.57438151,0.7537474442000001,1403124120.0
3088,0.8091,1.0,27.38,2014,6,18,17,44,0.9977109720999999,38.524631013000004,1014.1666667000002,1389.2334798,0.3040787601,0.4862689781,375.06681315,0.7903477382999999,1403124240.0
3089,0.807411,1.0,27.15,2014,6,18,17,45,0.9969395562000001,40.170132575,915.83333333,1346.7628784,0.33005198480000003,0.46776371,430.92954508,0.7978156948,1403124300.0
3090,0.805707,1.0,26.23,2014,6,18,17,46,0.9903329753,39.373208926,917.5,1346.7628784,0.3706276321,0.443346405,429.26287842,0.8139740372,1403124360.0
3091,0.803988,1.0,23.39,2014,6,18,17,47,0.9967687337000001,34.51693273,908.33333333,1326.7767130999998,0.39258087159999994,0.42233304979999997,418.44337972,0.8149139214,1403124420.0
3092,0.8022520000000001,1.0,20.39,2014,6,18,17,48,0.9956790123,28.164371673,980.83333333,1381.7386678,0.38405567170000005,0.4130150414,400.90533447,0.797070713,1403124480.0
3093,0.800501,1.0,18.15,2014,6,18,17,49,0.9871536914,25.393007604,1040.0,1813.9394938,0.38150499340000005,0.40186891560000004,773.93949381,0.783373909,1403124540.0
3094,0.798734,1.0,16.33,2014,6,18,17,50,0.9925500543000001,24.198809039,1215.0,1863.9049072,0.3733156776,0.40857526780000003,648.90490723,0.7818909454,1403124600.0
3095,0.7969510000000001,0.96,8.74,2014,6,18,17,51,0.9705790784999999,21.280392670999998,1686.6666667,1983.8218994000003,0.3371576119,0.4350724983,297.15523275,0.7722301102,1403124660.0
3096,0.7933399999999999,0.97,3.99,2014,6,18,17,53,0.9880971026,16.193455247,1573.75,1863.9049072,0.4407229996,0.3392841339,290.15490723,0.7800071335,1403124780.0
3097,0.791511,0.93,7.01,2014,6,18,17,54,0.598072542,1.8837623898,907.5,1694.0225016,0.405866909,0.35242933270000004,786.52250163,0.7582962418000001,1403124840.0
3098,0.789666,0.98,3.65,2014,6,18,17,55,0.6034479642,3.2119030892000002,879.16666667,1401.7248332000001,0.4643211365,0.2984713173,522.5581665,0.7627924537999999,1403124900.0
3099,0.778275,1.0,13.16,2014,6,18,18,1,0.9752610442,18.984353198,917.5,1609.0812988,0.336685257,0.3188570118,691.58129883,0.6555422688,1403125260.0
3100,0.774355,0.81,-9999.99,2014,6,18,18,3,0.9966041397,24.63002674,931.66666667,1644.0570882000002,0.29289418219999996,0.2896466541,712.39042155,0.5825408363,1403125380.0
3101,0.729601,0.79,-9999.99,2014,6,18,18,24,0.9354104674,11.26655311,1210.0,1601.5864867999999,0.3632241249,0.524783783,391.58648682,0.8880079079000001,1403126640.0
3102,0.727309,0.82,-9999.99,2014,6,18,18,25,0.9421792619,12.490878154,1128.3333332999998,1591.5934040999998,0.3131598091,0.607682457,463.26007080000005,0.9208422661,1403126700.0
3103,-0.364402,-9999.99,-9999.99,2014,6,19,8,37,-9999.99,0.0,1925.0,2238.6455078000004,-9999.99,-9999.99,313.64550781,-9999.99,1403177820.0
3104,-0.360691,-9999.99,-9999.99,2014,6,19,8,38,-9999.99,0.0,1930.0,2208.6662598000003,-9999.99,-9999.99,278.66625977,-9999.99,1403177880.0
3105,-0.35697399999999996,-9999.99,-9999.99,2014,6,19,8,39,-9999.99,0.0,1933.3333333,2208.6662598000003,-9999.99,-9999.99,275.33292643,-9999.99,1403177940.0
3106,-0.35325,-9999.99,-9999.99,2014,6,19,8,40,-9999.99,0.0,1931.6666667,2238.6455078000004,-9999.99,-9999.99,306.97884115,-9999.99,1403178000.0
3107,-0.34952,-9999.99,-9999.99,2014,6,19,8,41,-9999.99,0.0,1900.0,2373.552124,-9999.99,-9999.99,473.55212402,-9999.99,1403178060.0
3108,-0.345783,-9999.99,-9999.99,2014,6,19,8,42,-9999.99,0.0,1943.3333333,2470.9846801999997,-9999.99,-9999.99,527.65134684,-9999.99,1403178120.0
3109,-0.342041,-9999.99,-9999.99,2014,6,19,8,43,-9999.99,0.0,1971.6666667,2508.4587401999997,-9999.99,-9999.99,536.79207357,-9999.99,1403178180.0
3110,-0.124872,-9999.99,-9999.99,2014,6,19,9,39,-9999.99,0.0,1869.1666667,3407.8359375,-9999.99,-9999.99,1538.6692707999998,-9999.99,1403181540.0
3111,-0.120899,-9999.99,-9999.99,2014,6,19,9,40,-9999.99,0.0,1806.6666667,3437.8151854999996,-9999.99,-9999.99,1631.1485189000002,-9999.99,1403181600.0
3112,0.177071,-9999.99,-9999.99,2014,6,19,10,55,0.9944979367,3.5089628272000004,330.0,787.15024821,0.6672169876,0.1839079857,457.15024821,0.8511249733,1403186100.0
3113,0.18097,-9999.99,-9999.99,2014,6,19,10,56,0.9960159363,3.6506037976999997,484.16666667,759.66927083,0.5272601890999999,0.29809576039999996,275.50260417,0.8253559494,1403186160.0
3114,0.184866,-9999.99,-9999.99,2014,6,19,10,57,0.9961538462,3.8550822662,540.83333333,759.66927083,0.49974163060000004,0.2745337582,218.8359375,0.7742753887,1403186220.0
3115,0.362236,1.0,7.99,2014,6,19,11,44,0.9871086556,7.556765883,1365.8333332999998,1586.5968627999998,0.19206776620000002,0.2161837101,220.76352946,0.4082514763,1403189040.0
3116,0.36586,1.0,9.24,2014,6,19,11,45,0.9891107078,8.8641362221,1364.1666667000002,1616.5761108,0.1871520519,0.2383063793,252.40944417,0.4254584312,1403189100.0
3117,0.380282,0.96,3.1,2014,6,19,11,49,0.9798196651000001,5.409815185599999,1280.0,1579.1020508,0.2068880653,0.41846466060000004,299.10205078,0.625352726,1403189340.0
3118,0.5362520000000001,0.74,-9999.99,2014,6,19,12,35,0.7074468085,6.222322888099999,1889.7835582000002,2252.272239,0.1994705105,0.1707542181,362.48868075,0.3702247286,1403192100.0
3119,0.567392,1.0,3.03,2014,6,19,12,45,0.8820777942,3.6186916827999998,302.5,634.7557373,0.2600443554,0.49518598560000004,332.2557373,0.755230341,1403192700.0
3120,0.6090909999999999,0.68,-9999.99,2014,6,19,12,59,0.5675313059,5.9465657762,330.0,684.72115072,0.22255626679999999,0.344045105,354.72115072,0.5666013718,1403193540.0
3121,0.617725,0.84,-9999.99,2014,6,19,13,2,0.6562088635,5.0048883405,322.5,669.73152669,0.2785209751,0.45777986530000003,347.23152669,0.7363008404000001,1403193720.0
3122,0.62342,1.0,1.2,2014,6,19,13,4,0.7057421452,3.4417137683999997,315.83333333,644.74881999,0.2801614189,0.4199456215,328.91548665,0.7001070404,1403193840.0
3123,0.626249,0.73,-9999.99,2014,6,19,13,5,0.962739608,12.123731738,335.83333333,744.67964681,0.2853194904,0.4194592476,408.84631348,0.704778738,1403193900.0
3124,0.629066,0.9,-9999.99,2014,6,19,13,6,0.9349175765000001,8.987270138,380.0,753.00721571,0.4312985229,0.3608758736,373.00721571,0.7921743965000001,1403193960.0
3125,0.631871,1.0,0.67,2014,6,19,13,7,-9999.99,0.0,300.0,814.63122559,0.49590307240000003,0.3515851021,514.63122559,0.8474881744,1403194020.0
3126,0.634663,1.0,0.0,2014,6,19,13,8,-9999.99,0.0,322.22222222,743.01413303,0.5004278564,0.38442888259999997,420.79191081,0.8848567390000001,1403194080.0
3127,0.637442,1.0,0.33,2014,6,19,13,9,0.8334890776999999,3.0213536066000004,329.16666667,807.13641357,0.4434867477,0.38094322210000003,477.96974691,0.8244299698,1403194140.0
3128,0.640209,1.0,1.76,2014,6,19,13,10,-9999.99,0.0,415.0,839.61393229,0.33621927259999995,0.42904548649999996,424.61393229,0.7652647590999999,1403194200.0
3129,0.664539,0.94,3.2,2014,6,19,13,19,-9999.99,0.0,384.16666667,809.63468424,0.6661513138,0.24581843379999999,425.46801758,0.9119697475,1403194740.0
3130,0.667177,0.95,2.65,2014,6,19,13,20,0.9333465190000001,5.1769129883,385.0,827.12257894,0.6615433121000001,0.2584708786,442.12257894,0.9200141906999999,1403194800.0
3131,0.675014,0.98,12.52,2014,6,19,13,23,0.9914330218,23.703023254,367.5,917.06031799,0.43898649219999997,0.4671994782,549.56031799,0.9061859703,1403194980.0
3132,0.6776,1.0,18.61,2014,6,19,13,24,0.9953506393000001,24.856300910999998,476.66666667,1151.8977559,0.431993351,0.4291978645,675.23108927,0.8611912155,1403195040.0
3133,0.71238,1.0,8.33,2014,6,19,13,38,0.9954701939,10.643046051,604.16666667,1519.1435547,0.7657428359999999,0.22802886960000002,914.97688802,0.9937717056,1403195880.0
3134,0.719481,1.0,8.3,2014,6,19,13,41,0.9865903807999999,12.002264398,610.0,824.62430827,0.6565917206,0.3271425629,214.62430827,0.9837342834999999,1403196060.0
3135,0.721819,1.0,12.91,2014,6,19,13,42,0.9975075662999999,17.823843955,570.0,849.60701497,0.5777585983,0.4066881371,279.60701497,0.9844467354,1403196120.0
3136,0.724144,1.0,16.73,2014,6,19,13,43,0.9976954441,22.149955959,505.83333333,892.07761637,0.5130188561,0.47286043170000003,386.24428304,0.9858792877,1403196180.0
3137,0.726454,1.0,20.42,2014,6,19,13,44,0.998940865,26.736798336,537.5,794.64506022,0.4366647911,0.5506196976,257.14506022,0.9872844887000001,1403196240.0
3138,0.72875,1.0,24.32,2014,6,19,13,45,0.9991211109,33.46296721,463.33333333,882.08453369,0.42236511229999996,0.5652560616,418.75120036,0.9876211739,1403196300.0
3139,0.731032,1.0,27.5,2014,6,19,13,46,0.9994748818000001,37.989201752,632.5,909.56550598,0.401888504,0.5900855637,277.06550598,0.9919740677,1403196360.0
3140,0.74442,1.0,27.75,2014,6,19,13,52,-9999.99,0.0,545.83333333,804.6381428999999,0.7104441070999999,0.2792366123,258.80480957,0.9896807194,1403196720.0
3141,0.268577,1.0,3.95,2014,6,20,11,19,0.9892241379000001,3.8637644860000004,1287.5,2748.2927246,0.25004244800000003,0.4799408913,1460.7927246,0.7299833393,1403273940.0
3142,0.27992100000000003,0.96,0.0,2014,6,20,11,22,0.9170040486,1.8043444553,1956.6666667,2820.7425741,0.35805116649999996,0.3549878025,864.07590739,0.7130389690000001,1403274120.0
3143,0.28369099999999997,1.0,0.0,2014,6,20,11,23,-9999.99,0.0,1310.0,2775.773702,0.3494115639,0.3162542343,1465.773702,0.6656657982,1403274180.0
3144,0.287455,1.0,0.0,2014,6,20,11,24,-9999.99,0.0,1475.0,2840.7287394,0.29352622030000003,0.338028183,1365.7287394000002,0.6315544033,1403274240.0
3145,0.291214,1.0,0.0,2014,6,20,11,25,0.9952508412000001,0.6040908853,692.5,2818.2443034000003,0.2897146797,0.29821716309999996,2125.7443034000003,0.5879318428,1403274300.0
