lat_mean,lat_std,lon_mean,lon_std,qtd
-0.041503649204969406,0.2750958502292633,0.29990968108177185,0.1163368821144104,42.0
-4.596835424308665e-05,0.2878080904483795,0.008675973862409592,0.2882561981678009,457.0
,,,,0.0
0.159677192568779,0.19640478491783142,0.03547459468245506,0.2882077991962433,115.0
,,,,0.0
0.005490667186677456,0.28790348768234253,0.016291698440909386,0.2886877954006195,275.0
0.008431956171989441,0.29028430581092834,0.020976155996322632,0.2883332371711731,159.0
0.0003023374592885375,0.26752182841300964,-0.4060734212398529,0.05371052771806717,21.0
-0.4018579423427582,0.06369064748287201,0.12276478111743927,0.2776329219341278,20.0
0.3945581018924713,0.06645117700099945,0.062029048800468445,0.28760480880737305,35.0
,,,,0.0
0.0006210239371284842,0.2889612019062042,0.00880346167832613,0.2878483533859253,435.0
0.44670623540878296,0.044012896716594696,-0.4856405258178711,0.009621739387512207,4.0
0.005151978228241205,0.2886803150177002,0.01013863179832697,0.2883468568325043,357.0
-0.007585641462355852,0.28733277320861816,-0.01862943544983864,0.28677263855934143,148.0
-0.009091765619814396,0.28286436200141907,-0.018087532371282578,0.28409790992736816,145.0
-0.30193567276000977,0.1158335730433464,0.046037785708904266,0.28532832860946655,136.0
,,,,0.0
0.0028407787904143333,0.2882179617881775,0.01559126004576683,0.2879321873188019,277.0
-0.25140371918678284,0.1475108414888382,-0.01470224279910326,0.28786221146583557,86.0
0.009355681948363781,0.2910517454147339,0.011508284136652946,0.2889176607131958,209.0
,,,,0.0
-0.0009952958207577467,0.28695324063301086,0.019292382523417473,0.288307249546051,157.0
-0.012549142353236675,0.28533831238746643,-0.015378355979919434,0.28890061378479004,192.0
-0.24901331961154938,0.15117454528808594,0.041954368352890015,0.2915140986442566,58.0
0.0013199850218370557,0.28891539573669434,-0.00685826875269413,0.2895047068595886,459.0
-0.0005752882570959628,0.2871510684490204,-0.013482467271387577,0.29054832458496094,227.0
0.0007106491248123348,0.2889859080314636,-0.015416928566992283,0.2866424322128296,224.0
-0.0008243692573159933,0.2936142385005951,-0.014730826020240784,0.28871601819992065,174.0
-0.00038579636020585895,0.28647828102111816,-0.012744325213134289,0.2876613736152649,231.0
-0.0003021082957275212,0.2899656593799591,0.00420718640089035,0.29000183939933777,485.0
-0.0033487563487142324,0.28949010372161865,0.012263006530702114,0.28793421387672424,383.0
-0.46415412425994873,0.02411026693880558,0.30165308713912964,0.15574362874031067,11.0
,,,,0.0
,,,,0.0
0.00038241161382757127,0.2884962260723114,-0.0009938307339325547,0.28880253434181213,486.0
,,,,0.0
,,,,0.0
0.00226144352927804,0.28826960921287537,0.013611598871648312,0.28861939907073975,352.0
-0.42140138149261475,0.060058943927288055,0.1405637562274933,0.2719058096408844,18.0
-0.0011695625726133585,0.28994160890579224,0.0031209257431328297,0.29001858830451965,485.0
,,,,0.0
-0.011572192423045635,0.2860739529132843,0.018246755003929138,0.2850434184074402,173.0
0.0019063825020566583,0.2895244061946869,-0.0068124327808618546,0.28866350650787354,458.0
0.004700076300650835,0.28879156708717346,-0.009525199420750141,0.288166344165802,382.0
,,,,0.0
-0.09691889584064484,0.23779354989528656,-9.59479293669574e-05,0.29022976756095886,92.0
-0.0008989101042971015,0.28789177536964417,0.0005370430299080908,0.28674590587615967,483.0
-0.003948390483856201,0.28721752762794495,0.010289947502315044,0.2875783443450928,384.0
0.006189892999827862,0.2864759862422943,0.01983615942299366,0.28788694739341736,157.0
,,,,0.0
-0.003612978383898735,0.28882673382759094,0.015508216805756092,0.28743407130241394,228.0
0.002766601974144578,0.2922575771808624,-0.020652972161769867,0.29051607847213745,133.0
-0.004158718977123499,0.2860925793647766,0.01545281708240509,0.2881994843482971,161.0
,,,,0.0
,,,,0.0
0.13544879853725433,0.20949873328208923,0.022382522001862526,0.2868559956550598,329.0
-0.005841411650180817,0.2941250503063202,-0.020857740193605423,0.2925829291343689,134.0
,,,,0.0
0.01601811684668064,0.29809844493865967,0.02458903379738331,0.29104769229888916,121.0
-0.003731516422703862,0.2880781590938568,0.012278217822313309,0.2898534834384918,298.0
0.0013740777503699064,0.2886551022529602,0.0027219930198043585,0.2872672379016876,480.0
,,,,0.0
,,,,0.0
-0.0053219725377857685,0.28827667236328125,-0.013978196308016777,0.28880414366722107,333.0
-0.019308676943182945,0.299384206533432,0.28196749091148376,0.13223767280578613,48.0
-0.0015322815161198378,0.28746944665908813,-0.013755294494330883,0.28866904973983765,227.0
0.0012913239188492298,0.2872253358364105,0.008779654279351234,0.28868767619132996,429.0
0.0008988544577732682,0.2875506281852722,0.01328799407929182,0.28773215413093567,348.0
0.0022110827267169952,0.2874588668346405,-0.01342800259590149,0.28851521015167236,299.0
0.00010933628072962165,0.2884679436683655,-0.012175521813333035,0.2878396213054657,173.0
,,,,0.0
0.004233474377542734,0.29029539227485657,0.016292283311486244,0.2877669930458069,159.0
0.019128236919641495,0.2865453064441681,0.015577252954244614,0.2879737615585327,120.0
-0.0071571990847587585,0.2878401279449463,-0.009620079770684242,0.28449591994285583,143.0
-0.0037982091307640076,0.2887464165687561,-0.01203219871968031,0.2883962392807007,332.0
-0.4745643138885498,0.013967183418571949,0.30975469946861267,0.1015133261680603,6.0
0.15365728735923767,0.2046792209148407,0.0018549789674580097,0.2902081310749054,162.0
-0.0024401426780968904,0.2974837124347687,0.010353787802159786,0.29103460907936096,120.0
-0.0058909025974571705,0.28883668780326843,-0.011582099832594395,0.2869395911693573,253.0
-0.0054168193601071835,0.289097398519516,-0.01619519665837288,0.2868393361568451,188.0
0.0029059676453471184,0.29020461440086365,0.0013349719811230898,0.28749194741249084,133.0
,,,,0.0
0.007241944782435894,0.2991231679916382,0.01905778981745243,0.2913668155670166,122.0
-0.0016945835668593645,0.2885957956314087,-0.013951507396996021,0.2876186668872833,329.0
-0.0019012258853763342,0.2882809340953827,-0.003628442296758294,0.28946977853775024,476.0
0.0007871962152421474,0.28791388869285583,0.0029317010194063187,0.28697922825813293,485.0
0.004167398437857628,0.28947460651397705,-0.01923888362944126,0.28819265961647034,229.0
0.0006590610719285905,0.28885817527770996,-0.002652064198628068,0.2891601324081421,476.0
,,,,0.0
-0.10681379586458206,0.23297925293445587,0.0025980283971875906,0.287344753742218,139.0
-0.0052350955083966255,0.290944904088974,-0.014770714566111565,0.2909955382347107,258.0
0.16727758944034576,0.19001531600952148,0.0032493905164301395,0.27328982949256897,73.0
,,,,0.0
0.0026381637435406446,0.28868910670280457,-0.010274418629705906,0.28934046626091003,387.0
-0.0001277799456147477,0.28969696164131165,0.007271996233612299,0.29014045000076294,461.0
0.002512518782168627,0.28868597745895386,0.013049967586994171,0.28912976384162903,307.0
0.0014079774264246225,0.2881257236003876,-0.010693750344216824,0.2882043421268463,377.0
0.0029370312113314867,0.28775256872177124,-0.007393110077828169,0.28755995631217957,454.0
,,,,0.0
,,,,0.0
0.06863440573215485,0.2273937463760376,-0.4150390625,0.045866385102272034,18.0
-0.002180884126573801,0.2885259985923767,-0.014588933438062668,0.28823649883270264,299.0
-0.002115813549607992,0.28865793347358704,0.011233865283429623,0.28754451870918274,301.0
0.0038776176515966654,0.28896284103393555,-0.01591445319354534,0.2912825047969818,173.0
0.0029664994217455387,0.288255512714386,-0.0142702991142869,0.28740623593330383,300.0
0.014517588540911674,0.2899678349494934,0.012536189518868923,0.28929269313812256,122.0
,,,,0.0
-0.02962002158164978,0.29680687189102173,0.27934184670448303,0.13230685889720917,48.0
0.004587216768413782,0.286806583404541,-0.01943601295351982,0.29019924998283386,176.0
0.011573686264455318,0.2985386848449707,0.0201615821570158,0.29082244634628296,122.0
0.0007175320060923696,0.28826704621315,0.0013331974623724818,0.28792616724967957,486.0
0.0039309244602918625,0.2867122292518616,0.016170667484402657,0.28729549050331116,346.0
0.0007320335716940463,0.28951558470726013,-0.012777956202626228,0.28916406631469727,334.0
0.0009648920968174934,0.2880765199661255,0.010511592030525208,0.2885870635509491,354.0
0.0017804232193157077,0.2932946979999542,-0.01678062230348587,0.2866726815700531,132.0
-0.030605429783463478,0.29290565848350525,0.2814730107784271,0.13086839020252228,48.0
,,,,0.0
0.00526001863181591,0.28710150718688965,0.01323462463915348,0.2871460020542145,204.0
-0.009891633875668049,0.2904355525970459,0.01187868695706129,0.2897178530693054,231.0
-0.12992042303085327,0.21223598718643188,0.0284178014844656,0.2889474332332611,259.0
0.002046497305855155,0.28780022263526917,-0.013820710591971874,0.2872198820114136,304.0
-0.008119022473692894,0.28904399275779724,-0.014711552299559116,0.28795570135116577,255.0
,,,,0.0
9.065169433597475e-05,0.289084792137146,-0.005173032637685537,0.288436621427536,453.0
-0.006911569274961948,0.28651320934295654,-0.011609724722802639,0.2891969680786133,193.0
0.1074167937040329,0.24217447638511658,-0.4172188639640808,0.048493027687072754,19.0
-0.004022004082798958,0.2882159650325775,0.01144215278327465,0.2882097363471985,305.0
,,,,0.0
,,,,0.0
0.012895115651190281,0.28357285261154175,0.005122745875269175,0.28891775012016296,350.0
0.003860733937472105,0.2878926396369934,-0.01029882114380598,0.2871812582015991,381.0
,,,,0.0
0.00021647868561558425,0.287546306848526,0.009966596961021423,0.2856080234050751,354.0
0.0003607498947530985,0.2896914482116699,-0.0053658816032111645,0.28949952125549316,475.0
-0.03429173305630684,0.2783118486404419,0.29052379727363586,0.1192743182182312,43.0
0.008583183400332928,0.29272669553756714,0.019440988078713417,0.28858792781829834,133.0
-0.006115165539085865,0.28663140535354614,0.016275448724627495,0.2903345227241516,176.0
-0.00215911865234375,0.28826484084129333,-0.0006218664348125458,0.28780144453048706,485.0
,,,,0.0
0.00327511178329587,0.2880445122718811,-0.013827291317284107,0.28849658370018005,383.0
,,,,0.0
0.004530510399490595,0.28953269124031067,0.013750546611845493,0.28966668248176575,154.0
0.0041435169987380505,0.2902401089668274,0.008192074485123158,0.28754183650016785,159.0
0.0022572395391762257,0.292212575674057,-0.012521098367869854,0.2889025807380676,133.0
-0.0005983534501865506,0.2875087261199951,0.01468048058450222,0.28879183530807495,210.0
0.0013425794895738363,0.2894299030303955,0.010822253301739693,0.2863048315048218,354.0
,,,,0.0
0.0029684321489185095,0.28899115324020386,-0.013342412188649178,0.2881198525428772,300.0
,,,,0.0
0.0008406044216826558,0.28768110275268555,-0.004526432603597641,0.2874784469604492,473.0
,,,,0.0
0.0014119570842012763,0.28822797536849976,0.003227674402296543,0.28737619519233704,485.0
0.002684884238988161,0.28784188628196716,-0.017248716205358505,0.28830215334892273,190.0
0.1316286325454712,0.21362361311912537,0.02390490286052227,0.288164883852005,336.0
0.22962819039821625,0.1761176735162735,-0.4385860860347748,0.03571896627545357,14.0
,,,,0.0
-0.010001693852245808,0.2887434661388397,-0.013334805145859718,0.287422776222229,194.0
-0.48062455654144287,0.011973977088928223,0.23619651794433594,0.09049797058105469,2.0
-0.0012826115125790238,0.2869916260242462,-0.011440128087997437,0.2886112332344055,332.0
0.00728868180885911,0.2887444794178009,0.011435403488576412,0.2895086705684662,209.0
0.4691774547100067,0.015601483173668385,-0.33709144592285156,0.10954329371452332,6.0
-0.0011732792481780052,0.28847408294677734,0.017456308007240295,0.28643739223480225,301.0
,,,,0.0
-0.011548716574907303,0.29103177785873413,0.007471414282917976,0.2900925874710083,133.0
-0.003016276517882943,0.28906089067459106,-0.010734723880887032,0.28986820578575134,415.0
0.0010790086816996336,0.28895363211631775,-0.01264849491417408,0.28668466210365295,381.0
-0.3018149733543396,0.11732790619134903,-0.008235822431743145,0.2870532274246216,70.0
-0.01001039519906044,0.2848767638206482,-0.013997402042150497,0.28728801012039185,191.0
0.012150585651397705,0.30401283502578735,-0.3942659795284271,0.06143727898597717,24.0
-0.004136346746236086,0.2876250147819519,0.024271251633763313,0.2890962064266205,135.0
,,,,0.0
-0.18986517190933228,0.18084125220775604,-0.013834086246788502,0.2881421744823456,285.0
-0.3594224452972412,0.08346165716648102,-0.03328292816877365,0.2833045721054077,125.0
-0.006611828226596117,0.2895030677318573,0.011551120318472385,0.2893410325050354,229.0
-0.004763380158692598,0.29018083214759827,0.015698663890361786,0.289491206407547,235.0
-0.004929757677018642,0.2877301871776581,0.023075036704540253,0.2860123813152313,173.0
0.29148292541503906,0.12528981268405914,-0.01470158901065588,0.2892029285430908,150.0
-0.05356501042842865,0.29172948002815247,0.24381422996520996,0.15045128762722015,57.0
-0.032509807497262955,0.297147661447525,0.28325000405311584,0.1346251219511032,49.0
,,,,0.0
-0.3618759512901306,0.08216699957847595,-0.039215337485075,0.28396573662757874,122.0
-0.0012925423216074705,0.2930905520915985,-0.017326943576335907,0.29269468784332275,149.0
-0.027673715725541115,0.2973443269729614,0.27080902457237244,0.13686685264110565,50.0
,,,,0.0
0.00890842080116272,0.2894802689552307,-0.014831294305622578,0.2874666452407837,230.0
,,,,0.0
0.0020793334115296602,0.28711533546447754,-0.01829676330089569,0.2880924344062805,230.0
0.004642880521714687,0.28781309723854065,0.015354789793491364,0.2892266809940338,271.0
0.00333622214384377,0.28726333379745483,0.009177342988550663,0.2881495952606201,354.0
0.0031533113215118647,0.29368796944618225,-0.017745327204465866,0.29206791520118713,148.0
-0.3415050208568573,0.0946732759475708,-0.055984772741794586,0.2800441086292267,69.0
0.0035363519564270973,0.28924915194511414,-0.012358726002275944,0.28982749581336975,299.0
-0.0013182759284973145,0.2874455451965332,0.010196168906986713,0.28803977370262146,384.0
0.1630769819021225,0.19152964651584625,-0.43029481172561646,0.03832026198506355,15.0
-0.006029091309756041,0.28863027691841125,0.017279038205742836,0.2864516079425812,302.0
-5.9253441577311605e-05,0.2900487780570984,-0.014913353137671947,0.2880259156227112,334.0
-0.0021579402964562178,0.2868567705154419,0.021707911044359207,0.2874722182750702,157.0
-0.0015035499818623066,0.28862908482551575,0.007606531493365765,0.28834420442581177,457.0
-0.3194541931152344,0.10585493594408035,0.023434599861502647,0.2873682677745819,146.0
-0.005327524151653051,0.28692638874053955,-0.016376474872231483,0.28910866379737854,191.0
-0.0027163494378328323,0.28849929571151733,-0.010882155038416386,0.28788626194000244,415.0
-0.00072972581256181,0.28838399052619934,-0.0058957915753126144,0.2881656885147095,474.0
-0.00995395053178072,0.29182755947113037,0.009174719452857971,0.2904122471809387,133.0
-0.003947030752897263,0.2864580750465393,-0.017898403108119965,0.2857495844364166,147.0
-0.0007886072853580117,0.2883455157279968,0.006851630285382271,0.28837355971336365,457.0
-0.03801775351166725,0.28392061591148376,0.21697179973125458,0.16394078731536865,63.0
-0.002830763580277562,0.29266679286956787,0.012535525485873222,0.2901914119720459,133.0
7.951333100209013e-05,0.28872376680374146,-0.0005838053184561431,0.2897276282310486,487.0
,,,,0.0
0.0013888829853385687,0.28945067524909973,-0.0069571081548929214,0.2898629605770111,458.0
,,,,0.0
0.0010514374589547515,0.2894853949546814,-0.004658713471144438,0.2887413203716278,457.0
0.005401737056672573,0.2903449833393097,-0.011025494895875454,0.28966546058654785,303.0
,,,,0.0
-0.006461386103183031,0.289653480052948,0.012645525857806206,0.2902432084083557,117.0
0.005973216611891985,0.2919090688228607,-0.009742017835378647,0.28793707489967346,175.0
-0.0004889392293989658,0.28884097933769226,0.0005990563076920807,0.28817108273506165,487.0
,,,,0.0
-0.006778283044695854,0.28555765748023987,-0.0171812754124403,0.28662389516830444,189.0
-0.006332296412438154,0.2901814579963684,-0.015163710340857506,0.2901305556297302,132.0
-0.056498169898986816,0.2681184709072113,0.2962656617164612,0.11614956706762314,42.0
,,,,0.0
0.006779901683330536,0.29015052318573,-0.01876229979097843,0.29006433486938477,132.0
0.007043610326945782,0.28706467151641846,0.011971560306847095,0.28940919041633606,209.0
-0.33017826080322266,0.10204474627971649,0.0033636093139648438,0.28769153356552124,60.0
,,,,0.0
0.026644621044397354,0.30921471118927,-0.38204726576805115,0.06441150605678558,25.0
,,,,0.0
,,,,0.0
-0.002175442175939679,0.28784504532814026,0.005675179418176413,0.2872195243835449,455.0
0.0015814215876162052,0.289519727230072,-0.0066537754610180855,0.29006919264793396,457.0
0.06499432027339935,0.3117579519748688,-0.3713591396808624,0.07286294549703598,28.0
0.003991013392806053,0.28771835565567017,0.014800157397985458,0.28981998562812805,277.0
0.019771568477153778,0.28820380568504333,-0.008472875691950321,0.2861112058162689,132.0
-0.0038350652903318405,0.2887258529663086,-0.014954048208892345,0.2882387936115265,333.0
,,,,0.0
0.000859721505548805,0.287116676568985,0.0015353679191321135,0.28819021582603455,480.0
0.0024911172222346067,0.2885168790817261,-0.014044687151908875,0.28839048743247986,382.0
0.008375093340873718,0.2909465432167053,-0.016399448737502098,0.2888116240501404,231.0
-0.00028081308118999004,0.2827359735965729,-0.009735283441841602,0.2873363196849823,130.0
,,,,0.0
-0.004888117779046297,0.29004430770874023,0.011567152105271816,0.2897782623767853,389.0
-0.000759084417950362,0.2882230281829834,-0.0033192301634699106,0.2878592610359192,473.0
-0.0067344484850764275,0.2868202328681946,0.013812708668410778,0.2878844439983368,234.0
-0.4984259605407715,0.0,-0.47795867919921875,0.0,1.0
-0.003500500461086631,0.28896158933639526,-0.014811048284173012,0.28833359479904175,196.0
-0.0011678123846650124,0.2892671227455139,-0.0026420883368700743,0.2888121008872986,474.0
0.000570616452023387,0.2864897549152374,0.002909959526732564,0.2870715260505676,478.0
-0.003869981737807393,0.2918453514575958,0.009514657780528069,0.2903672456741333,133.0
-0.0020237343851476908,0.2877364754676819,-0.015952181071043015,0.2863355278968811,255.0
,,,,0.0
,,,,0.0
0.035561345517635345,0.26754894852638245,-0.40894991159439087,0.0537472628057003,21.0
-0.09092532098293304,0.23621267080307007,0.029695658013224602,0.28751519322395325,286.0
0.0004873154975939542,0.2890656888484955,-0.002440746407955885,0.2886682450771332,474.0
,,,,0.0
-0.10564413666725159,0.22465161979198456,-0.029911605641245842,0.285390704870224,176.0
0.003955130930989981,0.2887258231639862,-0.02284764125943184,0.2915879786014557,137.0
-0.0020963852293789387,0.2880765497684479,0.008026172406971455,0.29082292318344116,155.0
0.001977583859115839,0.2892652153968811,0.012545740231871605,0.28734132647514343,272.0
-0.0010960164945572615,0.28705427050590515,0.012971319258213043,0.28742721676826477,382.0
0.005813596770167351,0.2967921197414398,0.01981903798878193,0.29063060879707336,120.0
-0.006742382887750864,0.28503260016441345,-0.020133404061198235,0.28266918659210205,141.0
0.037614937871694565,0.2886795997619629,-0.3931756913661957,0.05927520990371704,23.0
-0.02498561516404152,0.2751198709011078,0.29053452610969543,0.11634526401758194,42.0
-0.0038983013946563005,0.28673484921455383,-0.01217317022383213,0.28809064626693726,251.0
,,,,0.0
,,,,0.0
0.10034938901662827,0.23092883825302124,-0.026688596233725548,0.28834041953086853,325.0
0.005569230765104294,0.2832861542701721,-0.016303664073348045,0.28947141766548157,130.0
-0.0059412759728729725,0.2945186197757721,0.01801535300910473,0.29172593355178833,120.0
0.1093209832906723,0.2273978292942047,-0.421305775642395,0.045873310416936874,18.0
-0.008449152112007141,0.29069337248802185,0.015419408679008484,0.2875240445137024,180.0
,,,,0.0
0.43694132566452026,0.04314061999320984,-0.10606877505779266,0.2638462483882904,41.0
,,,,0.0
0.0005221270839683712,0.28735336661338806,-0.016051683574914932,0.2874402105808258,298.0
-0.0032869421411305666,0.28931671380996704,0.012322857975959778,0.28810685873031616,391.0
0.0015582380583509803,0.29103097319602966,0.014926559291779995,0.2870577573776245,174.0
0.2907191216945648,0.1273544579744339,0.011334391310811043,0.28857192397117615,103.0
,,,,0.0
0.009007606655359268,0.2892483174800873,0.02177692949771881,0.29003921151161194,162.0
-0.002134820446372032,0.28722086548805237,0.014806404709815979,0.28709110617637634,234.0
-0.0004097876662854105,0.28799402713775635,0.011590368114411831,0.28845399618148804,385.0
0.0028927356470376253,0.2885690927505493,0.012682299129664898,0.28818416595458984,158.0
-0.001441165222786367,0.28915226459503174,-0.0062189968302845955,0.28780949115753174,473.0
-0.0012660177890211344,0.2879808247089386,-0.006086499430239201,0.2872703969478607,471.0
0.0025813733227550983,0.2889913320541382,0.003640358569100499,0.2881281077861786,483.0
0.0022846253123134375,0.28973254561424255,0.0016767249908298254,0.28871890902519226,484.0
-0.002651786897331476,0.2874334752559662,0.013601352460682392,0.28691598773002625,230.0
-0.00026479866937734187,0.2880587875843048,0.008063423447310925,0.28798484802246094,455.0
-0.01620817929506302,0.30152779817581177,-0.08631581813097,0.25222325325012207,98.0
0.004692507907748222,0.2919880151748657,-0.0169367678463459,0.28972548246383667,133.0
-0.29415619373321533,0.12169858813285828,0.036672353744506836,0.2852300703525543,144.0
0.0038996157236397266,0.299079030752182,0.019898848608136177,0.289753258228302,121.0
,,,,0.0
-0.00776207260787487,0.28957027196884155,-0.012908491306006908,0.29216814041137695,146.0
,,,,0.0
,,,,0.0
0.0014182159211486578,0.28896310925483704,-0.005535484757274389,0.2892461121082306,457.0
-0.002708335407078266,0.2884378135204315,0.009590587578713894,0.290085107088089,383.0
,,,,0.0
,,,,0.0
0.003644669661298394,0.28909215331077576,-0.01651448756456375,0.2908805012702942,230.0
-0.0046491497196257114,0.286917120218277,0.011997362598776817,0.28636202216148376,383.0
0.2251139134168625,0.17610377073287964,-0.44009536504745483,0.03575398027896881,14.0
0.0024946958292275667,0.2864859104156494,-0.011114916764199734,0.28761187195777893,230.0
0.007493015378713608,0.2879219055175781,0.01680438034236431,0.28918662667274475,269.0
0.002088498789817095,0.28797397017478943,0.010634232312440872,0.2886190116405487,437.0
,,,,0.0
0.0012605194933712482,0.2894899845123291,-0.006749602034687996,0.2901649475097656,457.0
,,,,0.0
0.06416879594326019,0.2675236165523529,-0.40957242250442505,0.05373504385352135,21.0
-0.0015960134332999587,0.28631386160850525,0.018749188631772995,0.2887938618659973,157.0
0.00019527098629623652,0.2847853899002075,-0.01366133987903595,0.28784558176994324,193.0
-0.0025089250411838293,0.28723976016044617,0.01833426021039486,0.28814682364463806,273.0
0.13153235614299774,0.21420618891716003,-0.0016322665615007281,0.2870483100414276,261.0
0.10084570199251175,0.2348109930753708,-0.002484010299667716,0.2912338078022003,190.0
0.002321117091923952,0.28842735290527344,0.016128357499837875,0.2886812686920166,272.0
-0.3443218469619751,0.08956892788410187,0.04322082921862602,0.30814552307128906,37.0
-0.002086678985506296,0.2897188067436218,0.01102758664637804,0.2899911105632782,385.0
-0.0007895276066847146,0.2959613800048828,-0.015515750274062157,0.28867393732070923,133.0
-0.0024824170395731926,0.2892206609249115,-0.01499243639409542,0.28944242000579834,333.0
-0.04041232168674469,0.26922664046287537,0.30510619282722473,0.11365201324224472,41.0
0.002639979124069214,0.2887825071811676,-0.009099841117858887,0.28984254598617554,384.0
0.0005663990159519017,0.28827840089797974,0.01817416399717331,0.28779366612434387,274.0
-0.0012126498622819781,0.2890578806400299,-0.0038489014841616154,0.28962090611457825,477.0
,,,,0.0
,,,,0.0
0.009284323081374168,0.2973822355270386,0.020028231665492058,0.28919318318367004,121.0
-0.004830094054341316,0.2959739863872528,0.02271178551018238,0.29111629724502563,120.0
-0.007969592697918415,0.28904059529304504,-0.01136950682848692,0.28862395882606506,337.0
8.188698848243803e-05,0.28888827562332153,-0.01101017463952303,0.28714168071746826,414.0
-0.0026986063458025455,0.2892570495605469,-0.010227641090750694,0.287324994802475,418.0
-0.0011681981850415468,0.2887870967388153,-0.0012776494259014726,0.28886502981185913,487.0
0.0018637701869010925,0.2891060709953308,0.016706516966223717,0.28727805614471436,302.0
0.0033147737849503756,0.28828033804893494,-0.010549906641244888,0.2880514860153198,385.0
0.0016791806556284428,0.2844598889350891,-0.011851060204207897,0.2867310345172882,171.0
,,,,0.0
,,,,0.0
0.00011639128933893517,0.29112714529037476,-0.019407257437705994,0.29148751497268677,133.0
-0.0012850952334702015,0.2883770167827606,0.013715307228267193,0.2888988256454468,275.0
0.00522588612511754,0.28826555609703064,-0.01120925135910511,0.2890375554561615,306.0
,,,,0.0
-0.01024843193590641,0.2889787256717682,0.017902737483382225,0.290109246969223,231.0
0.18651151657104492,0.20177192986011505,-0.43134307861328125,0.040867846459150314,16.0
0.013848667033016682,0.2798860967159271,0.013095004484057426,0.2888277471065521,121.0
0.2024007886648178,0.1726641058921814,-0.003530023153871298,0.28866490721702576,211.0
,,,,0.0
-0.004851613659411669,0.2896139919757843,-0.017408037558197975,0.2878674566745758,252.0
0.307320773601532,0.1141694188117981,0.040102459490299225,0.2903524935245514,176.0
0.1275234818458557,0.2168334573507309,-0.4226590394973755,0.04333886504173279,17.0
-0.00041140292887575924,0.2887267768383026,-0.004630904644727707,0.28766629099845886,470.0
,,,,0.0
0.0012811475899070501,0.2838805317878723,0.02336868830025196,0.2871032953262329,155.0
0.008352686651051044,0.2898241877555847,0.012382002547383308,0.28783750534057617,272.0
0.0012491762172430754,0.2876996397972107,0.008068102411925793,0.2882930040359497,431.0
-0.005665455479174852,0.2870837450027466,0.01090384740382433,0.28718119859695435,230.0
-0.0026764641515910625,0.2897767424583435,-0.009274346753954887,0.28830686211586,420.0
,,,,0.0
-0.002256079576909542,0.28828194737434387,0.02017059735953808,0.28749069571495056,158.0
,,,,0.0
0.4203859865665436,0.05223976448178291,-0.0593247152864933,0.27945590019226074,55.0
-0.06207871437072754,0.2794339656829834,0.3243310749530792,0.0994333028793335,36.0
0.0038196127861738205,0.2929350733757019,-0.012721349485218525,0.2958713471889496,149.0
