CloudFraction,Count,Time
0.3734306569343066,274.0,2013-12-09 04:13:40.673310000
0.3631578947368421,456.0,2013-12-09 16:36:44.846558000
0.90515625,256.0,2013-12-10 04:56:31.170885000
0.9337579617834395,157.0,2013-12-11 04:01:25.225491000
1.0,414.0,2013-12-12 04:44:16.859547000
0.9981818181818182,132.0,2013-12-12 17:07:21.792042000
0.6914285714285714,301.0,2013-12-13 16:12:18.131369000
0.7126970954356847,482.0,2013-12-14 04:32:04.966328000
0.9152173913043478,92.0,2013-12-14 16:55:04.655483000
0.9542446043165468,139.0,2013-12-14 16:55:12.915257000
1.0,110.0,2013-12-15 05:14:55.652862000
0.4585714285714285,112.0,2013-12-15 16:00:03.785160000
0.7193333333333334,60.0,2013-12-15 16:00:11.863716000
0.9112994350282486,354.0,2013-12-16 04:19:52.508814000
1.0,382.0,2013-12-16 16:42:57.138143000
1.0,193.0,2013-12-17 05:02:43.911132000
1.0,48.0,2013-12-17 15:47:54.394265000
1.0,209.0,2013-12-18 04:07:39.721022000
1.0,488.0,2013-12-18 16:30:44.521259999
1.0,332.0,2013-12-19 04:50:31.384942000
1.0,18.0,2013-12-19 17:13:34.742904000
1.0,122.0,2013-12-20 03:55:26.607969000
0.6686889460154242,389.0,2013-12-20 16:18:31.726731000
0.9940084388185655,474.0,2013-12-21 04:38:18.395095000
0.9997714285714285,175.0,2013-12-21 17:01:22.840235000
0.9634334763948498,233.0,2013-12-22 16:06:18.626407000
1.0,434.0,2013-12-23 04:26:04.922410000
0.6337333333333334,300.0,2013-12-23 16:49:09.123290000
1.0,149.0,2013-12-24 05:08:55.453808000
1.0,133.0,2013-12-24 15:54:05.845077000
1.0,274.0,2013-12-25 04:13:51.154004000
0.43559471365638763,454.0,2013-12-25 16:36:55.488456000
1.0,253.0,2013-12-26 04:56:42.216265000
1.0,156.0,2013-12-27 04:01:37.083875000
0.966884531590414,459.0,2013-12-27 16:24:41.773988000
1.0,410.0,2013-12-28 04:44:28.460320000
0.9988059701492538,134.0,2013-12-28 17:07:32.887201000
0.4355555555555556,306.0,2013-12-29 16:12:28.115361000
0.9957676348547717,482.0,2013-12-30 04:32:14.385020000
0.6689473684210526,228.0,2013-12-30 16:55:18.367521000
1.0,84.0,2013-12-31 05:15:02.129413000
0.9654545454545455,22.0,2013-12-31 16:00:06.885593000
0.990063694267516,157.0,2013-12-31 16:00:15.391774000
0.9712181303116147,353.0,2014-01-01 04:19:59.843736000
1.0,5.0,2014-01-01 04:20:08.819573000
0.132,380.0,2014-01-01 16:43:04.006240000
0.7808333333333333,192.0,2014-01-02 05:02:50.476129000
0.5392307692307692,52.0,2014-01-02 15:48:00.548372000
0.39885714285714285,210.0,2014-01-03 04:07:45.049156000
0.5875154004106776,487.0,2014-01-03 16:30:49.524304000
1.0,328.0,2014-01-04 04:50:36.013849000
0.9971428571428571,14.0,2014-01-04 17:13:38.325319000
1.0,122.0,2014-01-05 03:55:30.311936000
0.7347258485639686,383.0,2014-01-05 16:18:34.902236000
1.0,472.0,2014-01-06 04:38:21.168383000
0.9993220338983051,177.0,2014-01-06 17:01:25.133257999
0.987008547008547,234.0,2014-01-07 16:06:20.186857000
1.0,435.0,2014-01-08 04:26:05.900091000
1.0,298.0,2014-01-08 16:49:09.658943000
1.0,148.0,2014-01-09 05:08:55.458275000
0.9591044776119404,134.0,2014-01-09 15:54:05.407759000
1.0,275.0,2014-01-10 04:13:50.335304000
1.0,453.0,2014-01-10 16:36:54.111846000
1.0,251.0,2014-01-11 04:56:40.382555000
1.0,159.0,2014-01-12 04:01:34.239272000
0.9833187772925764,458.0,2014-01-12 16:24:38.600283000
1.0,412.0,2014-01-13 04:44:24.807714000
1.0,133.0,2014-01-13 17:07:28.538820000
0.8357755775577558,303.0,2014-01-14 16:12:22.963407000
1.0,482.0,2014-01-15 04:32:08.752470000
0.6517647058823529,51.0,2014-01-15 16:55:05.865153000
0.8665909090909091,176.0,2014-01-15 16:55:14.060690000
1.0,108.0,2014-01-16 05:14:57.263930000
0.9988461538461538,104.0,2014-01-16 16:00:03.966353000
0.9811428571428571,70.0,2014-01-16 16:00:12.157994000
0.9432768361581921,354.0,2014-01-17 04:19:52.357644000
0.7783979328165374,387.0,2014-01-17 16:42:55.919182000
1.0,190.0,2014-01-18 05:02:41.740038000
1.0,50.0,2014-01-18 15:47:51.586008000
1.0,210.0,2014-01-19 04:07:35.706896000
1.0,487.0,2014-01-19 16:30:39.598661000
1.0,331.0,2014-01-20 04:50:25.680671000
0.9977777777777778,18.0,2014-01-20 17:13:28.643842000
0.999672131147541,122.0,2014-01-21 03:55:18.812353000
0.873160621761658,386.0,2014-01-21 16:18:23.237947000
0.20076271186440678,472.0,2014-01-22 04:38:09.066413000
0.8643678160919541,174.0,2014-01-22 17:01:12.590126000
0.9394782608695652,230.0,2014-01-23 16:06:06.700322000
1.0,434.0,2014-01-24 04:25:52.130181999
0.9357095709570957,303.0,2014-01-24 16:48:55.466912000
0.9991836734693877,147.0,2014-01-25 05:08:41.046918000
0.5330303030303031,132.0,2014-01-25 15:53:50.366023000
1.0,275.0,2014-01-26 04:13:34.940929000
0.9951091703056768,458.0,2014-01-26 16:36:38.379276000
1.0,255.0,2014-01-27 04:56:24.253585999
1.0,156.0,2014-01-28 04:01:17.432855000
1.0,456.0,2014-01-28 16:24:21.280582000
1.0,414.0,2014-01-29 04:44:07.082902000
1.0,133.0,2014-01-29 17:07:10.364091000
0.6377408637873754,301.0,2014-01-30 16:12:04.185120000
0.729460580912863,482.0,2014-01-31 04:31:49.484471000
1.0,113.0,2014-02-01 05:14:39.260812000
0.9862068965517241,174.0,2014-02-01 15:59:49.708216000
0.9980681818181819,352.0,2014-02-02 04:19:36.074116000
0.9924352331606218,386.0,2014-02-02 16:42:40.827637000
1.0,193.0,2014-02-03 05:02:27.803799000
0.9942857142857143,42.0,2014-02-03 15:47:38.373361000
1.0,208.0,2014-02-04 04:07:23.942339000
1.0,488.0,2014-02-04 16:30:28.930548000
1.0,11.0,2014-02-05 04:50:07.705837000
1.0,321.0,2014-02-05 04:50:16.380021000
0.9752380952380952,21.0,2014-02-05 17:13:21.482306000
1.0,37.0,2014-02-06 03:55:05.617306000
1.0,82.0,2014-02-06 03:55:13.919291000
0.6980577427821523,381.0,2014-02-06 16:18:16.954403000
0.9959493670886076,474.0,2014-02-07 04:38:03.838640000
1.0,175.0,2014-02-07 17:01:08.439592000
0.9761739130434782,230.0,2014-02-08 16:06:04.726618000
0.9836866359447005,434.0,2014-02-09 04:25:51.078334000
0.8613861386138614,303.0,2014-02-09 16:48:55.650177000
1.0,148.0,2014-02-10 05:08:42.572888000
0.9969924812030075,133.0,2014-02-10 15:53:53.305436000
1.0,274.0,2014-02-11 04:13:39.273386000
1.0,457.0,2014-02-11 16:36:44.279451000
1.0,253.0,2014-02-12 04:56:31.450303000
1.0,159.0,2014-02-13 04:01:27.309255000
0.9767462039045554,461.0,2014-02-13 16:24:32.459440000
1.0,409.0,2014-02-14 04:44:19.539852000
1.0,134.0,2014-02-14 17:07:24.365516000
1.0,304.0,2014-02-15 16:12:20.357800000
1.0,483.0,2014-02-16 04:32:07.015107000
0.9943589743589744,78.0,2014-02-16 16:55:06.061323000
0.9973154362416108,149.0,2014-02-16 16:55:14.199076000
1.0,105.0,2014-02-17 05:14:57.355420000
0.9936842105263157,95.0,2014-02-17 16:00:04.122334000
0.9766666666666667,84.0,2014-02-17 16:00:12.422834000
1.0,355.0,2014-02-18 04:19:54.092117000
0.9997894736842105,380.0,2014-02-18 16:42:58.552362000
1.0,190.0,2014-02-19 05:02:45.391537000
0.9524528301886792,53.0,2014-02-19 15:47:55.848462000
1.0,210.0,2014-02-20 04:07:40.721781000
0.9963786008230453,486.0,2014-02-20 16:30:45.532419000
1.0,328.0,2014-02-21 04:50:32.333109000
1.0,14.0,2014-02-21 17:13:34.179800000
0.9895081967213115,122.0,2014-02-22 03:55:27.310664000
0.9634285714285714,385.0,2014-02-22 16:18:32.194755000
0.9996602972399151,471.0,2014-02-23 04:38:18.788584000
1.0,173.0,2014-02-23 17:01:22.996006000
0.9593191489361702,235.0,2014-02-24 16:06:18.755869000
1.0,436.0,2014-02-25 04:26:04.730238000
0.6157859531772575,299.0,2014-02-25 16:49:08.881252000
1.0,145.0,2014-02-26 05:08:54.964072000
1.0,279.0,2014-02-27 04:13:50.138251000
0.8886652078774617,457.0,2014-02-27 16:36:54.113279000
1.0,253.0,2014-02-28 04:56:40.452144000
1.0,158.0,2014-03-01 04:01:34.446938000
0.9964192139737992,458.0,2014-03-01 16:24:38.793371000
1.0,411.0,2014-03-02 04:44:24.964062000
1.0,133.0,2014-03-02 17:07:28.707341000
0.9495081967213115,305.0,2014-03-03 16:12:23.085146000
1.0,484.0,2014-03-04 04:32:08.767715000
1.0,53.0,2014-03-04 16:55:05.905570000
1.0,174.0,2014-03-04 16:55:14.106413000
1.0,108.0,2014-03-05 05:14:57.391541000
1.0,109.0,2014-03-05 16:00:03.869008000
1.0,66.0,2014-03-05 16:00:12.077471000
1.0,355.0,2014-03-06 04:19:52.050319000
0.9925194805194805,385.0,2014-03-06 16:42:55.442068000
1.0,193.0,2014-03-07 05:02:41.226120000
0.9616326530612246,49.0,2014-03-07 15:47:50.781861000
1.0,209.0,2014-03-08 04:07:34.938829000
1.0,487.0,2014-03-08 16:30:38.512202000
1.0,331.0,2014-03-09 04:50:24.339257000
0.9873684210526317,19.0,2014-03-09 17:13:27.586340000
1.0,2.0,2014-03-10 03:55:08.185557000
0.9989743589743589,117.0,2014-03-10 03:55:17.124161000
0.4710649350649351,385.0,2014-03-10 16:18:21.299295000
1.0,474.0,2014-03-11 04:38:06.908000000
0.9686046511627907,172.0,2014-03-11 17:01:09.871263000
1.0,230.0,2014-03-12 16:06:03.895919000
1.0,432.0,2014-03-13 04:25:48.917752000
0.6352475247524753,303.0,2014-03-13 16:48:51.896778000
1.0,144.0,2014-03-14 05:08:37.059275000
0.9873684210526317,133.0,2014-03-14 15:53:46.322250000
1.0,273.0,2014-03-15 04:13:32.161383000
0.9256768558951965,458.0,2014-03-15 16:36:37.423079000
0.9947081712062257,257.0,2014-03-16 04:56:24.781615000
0.9989743589743589,156.0,2014-03-17 04:01:21.262436999
0.8582532751091704,458.0,2014-03-17 16:24:26.835700000
0.8970048309178743,414.0,2014-03-18 04:44:14.188924000
0.7981954887218045,133.0,2014-03-18 17:07:19.276580000
1.0,301.0,2014-03-19 16:12:16.104042000
1.0,482.0,2014-03-20 04:32:03.022413000
1.0,122.0,2014-03-20 16:55:03.944518000
1.0,110.0,2014-03-20 16:55:12.129112000
1.0,111.0,2014-03-21 05:14:54.007955999
1.0,353.0,2014-03-22 04:19:51.519186999
1.0,383.0,2014-03-22 16:42:56.539156000
1.0,191.0,2014-03-23 05:02:43.454050000
1.0,50.0,2014-03-23 15:47:54.301935000
1.0,210.0,2014-03-24 04:07:40.010874000
1.0,487.0,2014-03-24 16:30:45.121442000
1.0,331.0,2014-03-25 04:50:32.317689000
1.0,18.0,2014-03-25 17:13:36.468419000
1.0,120.0,2014-03-26 03:55:27.830678000
0.8093506493506493,385.0,2014-03-26 16:18:33.530865000
1.0,474.0,2014-03-27 04:38:20.415161000
1.0,172.0,2014-03-27 17:01:25.114238000
0.999656652360515,233.0,2014-03-28 16:06:21.502505000
0.9405080831408776,433.0,2014-03-29 04:26:07.881532000
0.19509933774834437,302.0,2014-03-29 16:49:12.378464000
0.9905405405405405,148.0,2014-03-30 05:08:58.769444000
0.7453731343283582,134.0,2014-03-30 15:54:09.379503000
0.9957818181818182,275.0,2014-03-31 04:13:54.726853000
0.9907079646017699,452.0,2014-03-31 16:36:59.402609000
1.0,253.0,2014-04-01 04:56:46.073338000
1.0,158.0,2014-04-02 04:01:41.150880000
0.9999126637554585,458.0,2014-04-02 16:24:46.158485000
1.0,412.0,2014-04-03 04:44:32.796990000
0.303206106870229,131.0,2014-04-03 17:07:37.304261000
0.20699669966996698,303.0,2014-04-04 16:12:32.686576000
1.0,485.0,2014-04-05 04:32:18.891914000
0.38819383259911894,227.0,2014-04-05 16:55:22.962455000
1.0,55.0,2014-04-06 05:15:04.423868000
0.6375141242937853,177.0,2014-04-06 16:00:19.006990000
1.0,259.0,2014-04-07 04:20:02.263083999
1.0,97.0,2014-04-07 04:20:10.413147000
0.886421052631579,380.0,2014-04-07 16:43:08.612277000
1.0,189.0,2014-04-08 05:02:54.769821000
1.0,50.0,2014-04-08 15:48:04.866218000
1.0,210.0,2014-04-09 04:07:49.502590000
0.999917695473251,486.0,2014-04-09 16:30:53.938520000
1.0,329.0,2014-04-10 04:50:40.333696000
1.0,16.0,2014-04-10 17:13:43.448800000
0.9980327868852459,122.0,2014-04-11 03:55:34.565430000
0.7655064935064935,385.0,2014-04-11 16:18:39.146805000
0.9718987341772152,474.0,2014-04-12 04:38:25.328704000
0.6161363636363637,176.0,2014-04-12 17:01:29.228439000
0.9005263157894737,228.0,2014-04-13 16:06:24.134136000
0.9302304147465438,434.0,2014-04-14 04:26:09.717988000
1.0,301.0,2014-04-14 16:49:13.366304000
1.0,148.0,2014-04-15 05:08:59.234278000
0.9954887218045113,133.0,2014-04-15 15:54:09.160956000
0.9607299270072993,274.0,2014-04-16 04:13:53.681879000
0.7693449781659389,458.0,2014-04-16 16:36:57.541811000
0.9690980392156863,255.0,2014-04-17 04:56:43.502025000
1.0,156.0,2014-04-18 04:01:37.233958000
0.8013129102844638,457.0,2014-04-18 16:24:41.456183000
0.9785060240963855,415.0,2014-04-19 04:44:27.389258000
0.9506766917293232,133.0,2014-04-19 17:07:31.011985000
0.9622442244224422,303.0,2014-04-20 16:12:25.088224000
1.0,485.0,2014-04-21 04:32:10.545080000
1.0,45.0,2014-04-21 16:55:07.306226000
0.9985106382978723,188.0,2014-04-21 16:55:15.508903000
1.0,113.0,2014-04-22 05:14:58.841245000
0.9686363636363636,88.0,2014-04-22 16:00:04.265687000
0.9651162790697674,86.0,2014-04-22 16:00:12.514883000
1.0,352.0,2014-04-23 04:19:53.134342000
0.9390673575129534,386.0,2014-04-23 16:42:56.394048000
1.0,192.0,2014-04-24 05:02:42.053559000
1.0,42.0,2014-04-24 15:47:51.385319000
1.0,205.0,2014-04-25 04:07:35.241431000
1.0,334.0,2014-04-26 04:50:26.308530000
1.0,23.0,2014-04-26 17:13:32.311896000
1.0,117.0,2014-04-27 03:55:22.411457000
0.8137859007832898,383.0,2014-04-27 16:18:28.565450000
0.9930947368421053,475.0,2014-04-28 04:38:15.843955000
0.9981609195402299,174.0,2014-04-28 17:01:20.978911000
0.765021645021645,231.0,2014-04-29 16:06:18.237532000
0.8543518518518519,432.0,2014-04-30 04:26:05.083666000
0.9994719471947195,303.0,2014-04-30 16:49:10.053132000
1.0,145.0,2014-05-01 05:08:56.994908000
1.0,133.0,2014-05-01 15:54:07.973126000
1.0,274.0,2014-05-02 04:13:53.860055000
0.9493449781659389,458.0,2014-05-02 16:36:59.020772000
0.9820155038759689,258.0,2014-05-03 04:56:46.310895000
1.0,157.0,2014-05-04 04:01:42.556702000
1.0,456.0,2014-05-04 16:24:47.975994000
1.0,415.0,2014-05-05 04:44:35.248050000
0.8351515151515152,132.0,2014-05-05 17:07:40.195281000
0.9740397350993377,302.0,2014-05-06 16:12:36.911418000
0.814297520661157,484.0,2014-05-07 04:32:23.793284000
0.31563318777292576,229.0,2014-05-07 16:55:28.505384000
1.0,18.0,2014-05-08 05:15:07.594559000
0.9145454545454546,176.0,2014-05-08 16:00:25.729459000
1.0,106.0,2014-05-09 04:20:06.176090000
1.0,252.0,2014-05-09 04:20:14.372477000
1.0,382.0,2014-05-09 16:43:16.724667000
1.0,190.0,2014-05-10 05:03:03.670428000
0.9761538461538461,52.0,2014-05-10 15:48:14.432732000
0.999043062200957,209.0,2014-05-11 04:07:59.687419000
1.0,485.0,2014-05-11 16:31:04.729316000
1.0,329.0,2014-05-12 04:50:51.848358000
1.0,13.0,2014-05-12 17:13:54.726538000
1.0,120.0,2014-05-13 03:55:47.518929000
0.9299481865284974,386.0,2014-05-13 16:18:52.686250000
1.0,472.0,2014-05-14 04:38:39.580009000
0.7979545454545455,176.0,2014-05-14 17:01:44.063611000
0.6966808510638297,235.0,2014-05-15 16:06:40.546224000
1.0,434.0,2014-05-16 04:26:26.814040000
0.7157190635451505,299.0,2014-05-16 16:49:31.296874000
1.0,144.0,2014-05-17 05:09:17.859157000
0.8286567164179104,134.0,2014-05-17 15:54:28.220289000
1.0,277.0,2014-05-18 04:14:13.834529000
0.9657395143487858,453.0,2014-05-18 16:37:18.367978000
0.8592,250.0,2014-05-19 04:57:05.291685000
1.0,160.0,2014-05-20 04:02:00.623813000
0.21952380952380954,336.0,2014-05-20 16:25:03.168072000
0.19540983606557374,122.0,2014-05-20 16:25:11.291270000
0.8652682926829268,410.0,2014-05-21 04:44:52.188312000
1.0,129.0,2014-05-21 17:07:56.607394000
0.9727687296416938,307.0,2014-05-22 16:12:52.211067000
0.9529072164948453,485.0,2014-05-23 04:32:38.808772000
0.7857894736842106,228.0,2014-05-23 16:55:42.956161000
1.0,104.0,2014-05-24 05:15:28.741276000
0.991638418079096,177.0,2014-05-24 16:00:39.251755000
1.0,357.0,2014-05-25 04:20:25.028888000
0.1450131926121372,379.0,2014-05-25 16:43:29.279484000
0.9995854922279793,193.0,2014-05-26 05:03:15.838016000
1.0,57.0,2014-05-26 15:48:26.432715000
1.0,211.0,2014-05-27 04:08:11.046521000
0.8732371134020619,485.0,2014-05-27 16:31:15.560569000
0.7497560975609755,328.0,2014-05-28 04:51:02.287381000
0.956,10.0,2014-05-28 17:14:02.823200000
0.9576859504132231,121.0,2014-05-29 03:55:57.101030000
0.811150895140665,391.0,2014-05-29 16:19:01.874939000
0.9969556025369978,473.0,2014-05-30 04:38:48.434357000
0.999298245614035,171.0,2014-05-30 17:01:52.580883000
0.9940170940170939,234.0,2014-05-31 16:06:48.180971000
1.0,436.0,2014-06-01 04:26:34.273935000
0.6214141414141414,297.0,2014-06-01 16:49:38.270445000
0.758881118881119,143.0,2014-06-02 05:09:24.418544000
0.6234074074074074,135.0,2014-06-02 15:54:34.504332000
0.8076534296028881,277.0,2014-06-03 04:14:19.806450000
0.22327433628318583,452.0,2014-06-03 16:37:24.029202000
0.9489328063241106,253.0,2014-06-04 04:57:10.628395000
0.7602500000000001,160.0,2014-06-05 04:02:05.440753000
0.9490909090909091,176.0,2014-06-05 16:25:04.794594000
0.8628771929824562,285.0,2014-06-05 16:25:12.936419000
0.39135135135135135,407.0,2014-06-06 04:44:56.444495000
0.88,130.0,2014-06-06 17:08:00.564756000
0.3375324675324676,308.0,2014-06-07 16:12:55.657626000
0.04307053941908714,482.0,2014-06-08 04:32:41.921679000
0.13744493392070484,227.0,2014-06-08 16:55:45.864111000
0.9329411764705883,102.0,2014-06-09 05:15:31.049073000
0.09094972067039107,179.0,2014-06-09 16:00:41.431813000
0.672316384180791,354.0,2014-06-10 04:20:27.049021000
0.2830606860158311,379.0,2014-06-10 16:43:30.951337000
0.9241450777202073,193.0,2014-06-11 05:03:17.409318000
0.9414814814814815,54.0,2014-06-11 15:48:27.553428000
0.9773076923076922,208.0,2014-06-12 04:08:12.034149000
0.02625514403292181,486.0,2014-06-12 16:31:16.141258000
0.500609756097561,328.0,2014-06-13 04:51:02.616398000
0.7854545454545455,11.0,2014-06-13 17:14:03.497900000
0.0006611570247933885,121.0,2014-06-14 03:55:56.707793000
0.0750259067357513,386.0,2014-06-14 16:19:01.283937000
0.0,471.0,2014-06-15 04:38:47.548192000
0.0043678160919540234,174.0,2014-06-15 17:01:51.336136000
0.3676595744680851,235.0,2014-06-16 16:06:46.449915000
0.9562471395881006,437.0,2014-06-17 04:26:32.093774000
0.7173244147157191,299.0,2014-06-17 16:49:35.754088000
1.0,146.0,2014-06-18 05:09:21.594736000
0.9969924812030075,133.0,2014-06-18 15:54:31.536366000
1.0,277.0,2014-06-19 04:14:16.419337000
0.9929978118161925,457.0,2014-06-19 16:37:20.207870000
0.8003187250996017,251.0,2014-06-20 04:57:06.501689999
1.0,158.0,2014-06-21 04:02:00.422584000
0.76790273556231,329.0,2014-06-21 16:25:02.448611000
0.8390625,128.0,2014-06-21 16:25:10.555208000
0.9937712895377129,411.0,2014-06-22 04:44:50.983086000
0.8706766917293233,133.0,2014-06-22 17:07:54.800766000
0.5235409836065574,305.0,2014-06-23 16:12:49.248698000
0.5534439834024897,482.0,2014-06-24 04:32:35.213224000
0.6222026431718062,227.0,2014-06-24 16:55:38.763158000
0.999622641509434,106.0,2014-06-25 05:15:23.798803000
0.9853107344632768,177.0,2014-06-25 16:00:33.912000000
0.6091525423728814,354.0,2014-06-26 04:20:19.238451000
0.994869109947644,382.0,2014-06-26 16:43:22.730524000
0.9719371727748691,191.0,2014-06-27 05:03:08.812515000
0.8682352941176471,51.0,2014-06-27 15:48:18.378899000
0.9952153110047847,209.0,2014-06-28 04:08:02.879970000
0.726652977412731,487.0,2014-06-28 16:31:06.808384000
1.0,330.0,2014-06-29 04:50:53.081286000
1.0,17.0,2014-06-29 17:13:55.702651000
1.0,121.0,2014-06-30 03:55:46.647758000
1.0,386.0,2014-06-30 16:18:50.949423000
0.9414799154334038,473.0,2014-07-01 04:38:37.022906000
0.9899428571428571,175.0,2014-07-01 17:01:40.445389000
0.7402620087336245,229.0,2014-07-02 16:06:35.096460000
0.8139170506912443,434.0,2014-07-03 04:26:20.631324000
0.6941254125412541,303.0,2014-07-03 16:49:23.987258000
0.929795918367347,147.0,2014-07-04 05:09:09.840829000
0.546865671641791,134.0,2014-07-04 15:54:19.305936000
0.8608058608058609,273.0,2014-07-05 04:14:03.868737000
0.13762114537444933,454.0,2014-07-05 16:37:07.491768000
0.18162162162162163,259.0,2014-07-06 04:56:53.569384000
0.4387421383647798,159.0,2014-07-07 04:01:47.039530000
0.12685714285714286,455.0,2014-07-07 16:24:50.917445000
0.0,414.0,2014-07-08 04:44:36.917930000
0.25606060606060604,132.0,2014-07-08 17:07:40.188871000
0.6645847176079733,301.0,2014-07-09 16:12:34.346960000
0.9927348643006263,479.0,2014-07-10 04:32:19.804271000
0.9395670995670996,231.0,2014-07-10 16:55:23.057972000
0.9993442622950819,61.0,2014-07-11 05:15:04.513228000
1.0,1.0,2014-07-11 16:00:07.865294000
0.9618713450292398,171.0,2014-07-11 16:00:17.479676000
0.6917041800643087,311.0,2014-07-12 04:20:01.382610000
0.8117073170731708,41.0,2014-07-12 04:20:09.685114000
0.6413506493506493,385.0,2014-07-12 16:43:05.537339000
0.8824489795918368,196.0,2014-07-13 05:02:51.354475000
0.7317073170731707,41.0,2014-07-13 15:48:00.510858999
0.983529411764706,204.0,2014-07-14 04:07:44.629819000
0.1258556701030928,485.0,2014-07-14 16:30:48.060112000
0.44883582089552243,335.0,2014-07-15 04:50:33.834505000
0.7857142857142857,28.0,2014-07-15 17:13:37.102666000
1.0,117.0,2014-07-16 03:55:26.626040000
0.5024671916010499,381.0,2014-07-16 16:18:30.597132000
0.9807531380753138,478.0,2014-07-17 04:38:16.208381000
0.28135593220338984,177.0,2014-07-17 17:01:19.417582000
0.5463157894736842,228.0,2014-07-18 16:06:13.142730000
0.37508196721311476,427.0,2014-07-19 04:25:58.228468000
0.39140065146579806,307.0,2014-07-19 16:49:01.324307000
0.9864900662251656,151.0,2014-07-20 05:08:46.614128000
0.23627906976744184,129.0,2014-07-20 15:53:55.933367000
0.3009665427509294,269.0,2014-07-21 04:13:40.164970000
0.726608695652174,460.0,2014-07-21 16:36:43.383587000
0.7247692307692307,260.0,2014-07-22 04:56:28.990853000
0.8851948051948052,154.0,2014-07-23 04:01:23.277053000
0.08993348115299335,451.0,2014-07-23 16:24:28.697221000
0.0009523809523809524,420.0,2014-07-24 04:44:15.865540000
0.7115328467153285,137.0,2014-07-24 17:07:20.814631000
0.9951677852348993,298.0,2014-07-25 16:12:17.435510000
0.9782881002087683,479.0,2014-07-26 04:32:04.203055000
0.7922330097087378,103.0,2014-07-26 16:55:04.242976000
0.8760606060606061,132.0,2014-07-26 16:55:12.466553000
0.7784070796460177,113.0,2014-07-27 05:14:55.361831000
0.04139130434782609,115.0,2014-07-27 16:00:03.458737000
0.10733333333333332,60.0,2014-07-27 16:00:11.741428000
0.11769452449567723,347.0,2014-07-28 04:19:52.293293000
0.7174160206718346,387.0,2014-07-28 16:42:57.192265000
0.9793877551020408,196.0,2014-07-29 05:02:44.249559000
0.4231578947368421,38.0,2014-07-29 15:47:55.231461000
1.0,206.0,2014-07-30 04:07:40.292075000
0.6087704918032787,488.0,2014-07-30 16:30:45.382921000
0.03382789317507418,337.0,2014-07-31 04:50:32.522424000
0.5342857142857143,28.0,2014-07-31 17:13:37.382988000
1.0,119.0,2014-08-01 03:55:28.042011000
0.2867368421052631,380.0,2014-08-01 16:18:33.668186000
0.07327731092436975,476.0,2014-08-02 04:38:20.574041000
0.07480225988700565,177.0,2014-08-02 17:01:25.268863000
0.0010572687224669605,227.0,2014-08-03 16:06:21.843064000
0.5832167832167832,429.0,2014-08-04 04:26:08.223899000
0.4756435643564357,303.0,2014-08-04 16:49:12.795693000
1.0,146.0,2014-08-05 05:08:59.466547000
0.7753383458646617,133.0,2014-08-05 15:54:09.977037000
1.0,273.0,2014-08-06 04:13:55.538938000
0.9159912854030502,459.0,2014-08-06 16:37:00.334233000
0.9648627450980392,255.0,2014-08-07 04:56:47.281410000
1.0,156.0,2014-08-08 04:01:42.866719000
0.4808810572687225,454.0,2014-08-08 16:24:47.844897000
0.8423980815347721,417.0,2014-08-09 04:44:34.711739000
0.3870676691729323,133.0,2014-08-09 17:07:39.198451000
0.9395348837209302,301.0,2014-08-10 16:12:35.306731000
0.9939039665970771,479.0,2014-08-11 04:32:21.856956000
0.6348051948051948,231.0,2014-08-11 16:55:26.426191000
1.0,28.0,2014-08-12 05:15:06.124853000
0.2585142857142857,175.0,2014-08-12 16:00:22.930205000
0.0,183.0,2014-08-13 04:20:04.819979000
0.01680473372781065,169.0,2014-08-13 04:20:12.997298000
0.2323316062176166,386.0,2014-08-13 16:43:13.247424000
0.510974358974359,195.0,2014-08-14 05:02:59.855109000
0.9451162790697674,43.0,2014-08-14 15:48:10.402742000
1.0,209.0,2014-08-15 04:07:55.609484000
0.6930864197530865,486.0,2014-08-15 16:31:00.261332000
1.0,332.0,2014-08-16 04:50:47.109567000
0.9980952380952381,21.0,2014-08-16 17:13:52.160317000
0.9676666666666667,120.0,2014-08-17 03:55:41.937921000
0.0009399477806788511,383.0,2014-08-17 16:18:47.317575000
0.0,475.0,2014-08-18 04:38:34.012824000
0.01595375722543353,173.0,2014-08-18 17:01:38.264073000
0.0015517241379310346,232.0,2014-08-19 16:06:34.493531000
0.031296296296296294,432.0,2014-08-20 04:26:20.693625000
0.008239202657807308,301.0,2014-08-20 16:49:24.970627000
0.0019178082191780822,146.0,2014-08-21 05:09:11.341614000
0.6159398496240601,133.0,2014-08-21 15:54:21.851429000
0.8261818181818182,275.0,2014-08-22 04:14:07.151963000
0.3652516411378556,457.0,2014-08-22 16:37:11.580799000
1.0,256.0,2014-08-23 04:56:58.348597000
0.8726582278481012,158.0,2014-08-24 04:01:53.360817000
0.6535371179039301,458.0,2014-08-24 16:24:58.193653000
0.98,412.0,2014-08-25 04:44:44.949095000
0.06857142857142856,133.0,2014-08-25 17:07:49.462832000
0.08065789473684211,304.0,2014-08-26 16:12:44.850874000
1.0,477.0,2014-08-27 04:32:31.233372000
0.7975757575757575,231.0,2014-08-27 16:55:35.408687000
1.0,109.0,2014-08-28 05:15:21.021478000
0.9986127167630058,173.0,2014-08-28 16:00:31.516696999
0.3447025495750708,353.0,2014-08-29 04:20:17.215869000
