CloudFraction_IR,CloudFraction_VIS,N_IR,N_VIS,Refl_IR,Refl_VIS,Time,temp
0.7542168674698795,0.4963855421686747,1245,1245,0.24549491703510284,0.15996961295604706,2014-03-21 17:45:00,250.4929656982422
0.7244979919678715,0.43132530120481927,1245,1245,0.2613431215286255,0.1572825163602829,2014-03-21 18:15:00,249.1402587890625
0.7654618473895582,0.43132530120481927,1245,1245,0.2903594672679901,0.14538821578025818,2014-03-21 18:45:00,249.65780639648438
0.0,0.8441767068273093,1245,1245,-0.3806748390197754,0.2050234079360962,2014-03-22 07:15:00,268.8252258300781
0.0,0.7871485943775101,1245,1245,-0.4157147705554962,0.1980905383825302,2014-03-22 07:45:00,264.6836853027344
0.0,0.7566265060240964,1245,1245,-0.4778560996055603,0.18532158434391022,2014-03-22 08:15:00,261.0347595214844
0.0,0.8401606425702811,1245,1245,-0.6027790904045105,0.18373249471187592,2014-03-22 08:45:00,259.02081298828125
0.0,0.9389558232931727,1245,1245,-0.856462836265564,0.18880146741867065,2014-03-22 09:15:00,256.871826171875
0.0,0.9855421686746988,1245,1245,-1.5639152526855469,0.1960524171590805,2014-03-22 09:45:00,254.31712341308594
0.37670682730923694,0.9550200803212852,1245,1245,-14.544264793395996,0.20520348846912384,2014-03-22 10:15:00,253.8831787109375
1.0,0.9550200803212852,1245,1245,2.096677303314209,0.20487140119075775,2014-03-22 10:45:00,253.96263122558594
1.0,0.9783132530120482,1245,1245,1.0237421989440918,0.22439080476760864,2014-03-22 11:15:00,257.3043212890625
1.0,0.9919678714859438,1245,1245,0.7170010805130005,0.23586298525333405,2014-03-22 11:45:00,260.0234069824219
1.0,0.9349397590361446,1245,1245,0.5283607840538025,0.22482696175575256,2014-03-22 12:15:00,259.3236083984375
0.9493975903614458,0.8136546184738955,1245,1245,0.3801683187484741,0.19657275080680847,2014-03-22 12:45:00,253.5689697265625
0.7887550200803213,0.6409638554216868,1245,1245,0.24002215266227722,0.16040460765361786,2014-03-22 13:15:00,240.90321350097656
0.4907630522088353,0.3855421686746988,1245,1245,0.13271565735340118,0.1348889321088791,2014-03-22 13:45:00,225.9886016845703
0.22008032128514057,0.21285140562248997,1245,1245,0.06667163968086243,0.115872323513031,2014-03-22 14:15:00,213.9426727294922
0.08755020080321285,0.09236947791164658,1245,1245,0.0413869172334671,0.09791044145822525,2014-03-22 14:45:00,208.72677612304688
0.0393574297188755,0.03614457831325301,1245,1245,0.03154173493385315,0.088704414665699,2014-03-22 15:15:00,206.6697235107422
0.04096385542168675,0.017670682730923693,1245,1245,0.03445357456803322,0.08424229174852371,2014-03-22 15:45:00,208.07960510253906
0.07389558232931727,0.02891566265060241,1245,1245,0.04947151243686676,0.08398386836051941,2014-03-22 16:15:00,212.7761993408203
0.13734939759036144,0.0819277108433735,1245,1245,0.07176718860864639,0.08922592550516129,2014-03-22 16:45:00,218.5418243408203
0.2971887550200803,0.21686746987951808,1245,1245,0.10911848396062851,0.10200539231300354,2014-03-22 17:15:00,226.38182067871094
0.4642570281124498,0.3397590361445783,1245,1245,0.15873952209949493,0.12075188010931015,2014-03-22 17:45:00,235.4161834716797
0.6473895582329318,0.43775100401606426,1245,1245,0.20410166680812836,0.12945044040679932,2014-03-22 18:15:00,241.9114990234375
0.9759036144578314,0.6369477911646586,1245,1245,0.28793391585350037,0.15429608523845673,2014-03-22 18:45:00,251.79641723632812
0.0,0.0,1245,1245,-0.07429178059101105,0.07235968858003616,2014-03-23 07:15:00,213.7697296142578
0.0,0.01285140562248996,1245,1245,-0.09962005913257599,0.08576006442308426,2014-03-23 07:45:00,215.9003448486328
0.0,0.07630522088353414,1245,1245,-0.14911825954914093,0.09691300988197327,2014-03-23 08:15:00,218.92835998535156
0.0,0.20080321285140562,1245,1245,-0.24600288271903992,0.11007250100374222,2014-03-23 08:45:00,223.63519287109375
0.0,0.24899598393574296,1245,1245,-0.37614932656288147,0.11755263060331345,2014-03-23 09:15:00,224.1608428955078
0.0,0.19598393574297188,1245,1245,-0.7287279963493347,0.11579398810863495,2014-03-23 09:45:00,222.987548828125
0.9654618473895582,0.12369477911646587,1245,1245,3.4127650260925293,0.10471587628126144,2014-03-23 10:15:00,221.05828857421875
1.0,0.05943775100401606,1245,1245,0.4773865044116974,0.09980005770921707,2014-03-23 10:45:00,219.744873046875
0.9421686746987952,0.035341365461847386,1245,1245,0.25344717502593994,0.09755497425794601,2014-03-23 11:15:00,219.5868682861328
0.7301204819277108,0.036947791164658635,1245,1245,0.17998917400836945,0.09671422839164734,2014-03-23 11:45:00,219.5748291015625
0.5477911646586345,0.04096385542168675,1245,1245,0.13345786929130554,0.09483630955219269,2014-03-23 12:15:00,218.44786071777344
0.37991967871485943,0.0570281124497992,1245,1245,0.11102904379367828,0.09331268072128296,2014-03-23 12:45:00,218.3140869140625
0.30120481927710846,0.09879518072289156,1245,1245,0.102198027074337,0.09491698443889618,2014-03-23 13:15:00,219.53976440429688
0.2457831325301205,0.09959839357429719,1245,1245,0.09797380119562149,0.09631548821926117,2014-03-23 13:45:00,220.99462890625
0.2176706827309237,0.09879518072289156,1245,1245,0.09478934109210968,0.09689897298812866,2014-03-23 14:15:00,222.48977661132812
0.19357429718875502,0.05461847389558233,1245,1245,0.09733923524618149,0.09304724633693695,2014-03-23 14:45:00,224.63558959960938
0.19518072289156627,0.04819277108433735,1245,1245,0.10069543123245239,0.09119505435228348,2014-03-23 15:15:00,226.57044982910156
0.314859437751004,0.09236947791164658,1245,1245,0.11021733283996582,0.09603836387395859,2014-03-23 15:45:00,228.91676330566406
0.4465863453815261,0.11244979919678715,1245,1245,0.11580639332532883,0.09977900981903076,2014-03-23 16:15:00,229.18011474609375
0.3309236947791165,0.1598393574297189,1245,1245,0.10668880492448807,0.09828930348157883,2014-03-23 16:45:00,225.75477600097656
0.2176706827309237,0.19437751004016066,1245,1245,0.09924802929162979,0.1025385931134224,2014-03-23 17:15:00,222.7278289794922
0.12690763052208837,0.10923694779116466,1245,1245,0.08040065318346024,0.08951824903488159,2014-03-23 17:45:00,218.37640380859375
0.06987951807228916,0.046586345381526104,1245,1245,0.0714588314294815,0.07683701068162918,2014-03-23 18:15:00,216.2650146484375
0.02891566265060241,0.0024096385542168677,1245,1245,0.07597223669290543,0.06693055480718613,2014-03-23 18:45:00,216.40225219726562
0.0,0.7028112449799196,1245,1245,-0.31362003087997437,0.1417153924703598,2014-03-24 07:15:00,255.38340759277344
0.0,0.5397590361445783,1245,1245,-0.32330039143562317,0.13603836297988892,2014-03-24 07:45:00,249.73187255859375
0.0,0.45461847389558235,1245,1245,-0.3480023741722107,0.12929023802280426,2014-03-24 08:15:00,244.16539001464844
0.0,0.47309236947791167,1245,1245,-0.4273588955402374,0.12874767184257507,2014-03-24 08:45:00,241.28448486328125
0.0,0.5164658634538153,1245,1245,-0.6395264267921448,0.13670137524604797,2014-03-24 09:15:00,241.30381774902344
0.0,0.5148594377510041,1245,1245,-1.2390223741531372,0.14589454233646393,2014-03-24 09:45:00,240.5771026611328
0.7477911646586345,0.491566265060241,1245,1245,-0.8182317018508911,0.1424836367368698,2014-03-24 10:15:00,237.55331420898438
1.0,0.38393574297188754,1245,1245,0.9440767168998718,0.12835009396076202,2014-03-24 10:45:00,232.3982391357422
0.9943775100401606,0.29477911646586347,1245,1245,0.40647202730178833,0.1155262142419815,2014-03-24 11:15:00,228.9337921142578
0.8947791164658635,0.2497991967871486,1245,1245,0.25773170590400696,0.11042681336402893,2014-03-24 11:45:00,227.32005310058594
0.751004016064257,0.19116465863453816,1245,1245,0.1923455446958542,0.10797007381916046,2014-03-24 12:15:00,226.5597686767578
0.6080321285140562,0.12530120481927712,1245,1245,0.16115130484104156,0.10471118986606598,2014-03-24 12:45:00,227.0607452392578
0.6120481927710844,0.17349397590361446,1245,1245,0.15346084535121918,0.10853369534015656,2014-03-24 13:15:00,229.47166442871094
0.6738955823293172,0.236144578313253,1245,1245,0.15537655353546143,0.1147041767835617,2014-03-24 13:45:00,232.76019287109375
0.6763052208835342,0.3004016064257028,1245,1245,0.1510021835565567,0.12068290263414383,2014-03-24 14:15:00,234.44493103027344
0.6859437751004016,0.3927710843373494,1245,1245,0.14985978603363037,0.12105005979537964,2014-03-24 14:45:00,236.13543701171875
0.6923694779116466,0.4706827309236948,1245,1245,0.1556328386068344,0.12882134318351746,2014-03-24 15:15:00,238.46539306640625
0.7437751004016064,0.5622489959839357,1245,1245,0.17074023187160492,0.14164406061172485,2014-03-24 15:45:00,242.1883087158203
0.8570281124497992,0.6417670682730924,1245,1245,0.18409527838230133,0.14952176809310913,2014-03-24 16:15:00,245.10989379882812
0.8995983935742972,0.7228915662650602,1245,1245,0.20230668783187866,0.15731526911258698,2014-03-24 16:45:00,248.16978454589844
0.9140562248995984,0.7911646586345381,1245,1245,0.2141071856021881,0.15734098851680756,2014-03-24 17:15:00,249.15780639648438
0.9124497991967871,0.7036144578313253,1245,1245,0.22311021387577057,0.149953231215477,2014-03-24 17:45:00,248.7331085205078
0.9052208835341365,0.5710843373493976,1245,1245,0.23306885361671448,0.1411050260066986,2014-03-24 18:15:00,247.5517578125
0.9164658634538153,0.44176706827309237,1245,1245,0.24572841823101044,0.12682181596755981,2014-03-24 18:45:00,245.7893829345703
0.0,0.9357429718875502,1245,1245,-0.36978137493133545,0.17872194945812225,2014-03-25 07:15:00,265.51312255859375
0.0,0.9903614457831326,1245,1245,-0.42643073201179504,0.19350680708885193,2014-03-25 07:45:00,265.0602111816406
0.0,1.0,1245,1245,-0.5219264030456543,0.2121281772851944,2014-03-25 08:15:00,265.99468994140625
0.0,1.0,1245,1245,-0.6691167950630188,0.2205647975206375,2014-03-25 08:45:00,265.5417175292969
0.0,1.0,1245,1245,-0.9492702484130859,0.22669319808483124,2014-03-25 09:15:00,265.9253234863281
0.0,0.9975903614457832,1245,1245,-1.668939471244812,0.22284381091594696,2014-03-25 09:45:00,263.0248107910156
0.21606425702811244,0.989558232931727,1245,1245,-39.191253662109375,0.22689314186573029,2014-03-25 10:15:00,262.2542724609375
0.9991967871485944,1.0,1245,1245,2.1309328079223633,0.23842962086200714,2014-03-25 10:45:00,263.455078125
1.0,1.0,1245,1245,1.1873462200164795,0.2454233020544052,2014-03-25 11:15:00,263.59918212890625
1.0,1.0,1245,1245,0.8092819452285767,0.263624906539917,2014-03-25 11:45:00,265.7185363769531
1.0,1.0,1245,1245,0.6654349565505981,0.2921574115753174,2014-03-25 12:15:00,269.6930847167969
0.9943775100401606,0.98714859437751,1245,1245,0.600378692150116,0.31850212812423706,2014-03-25 12:45:00,274.7116394042969
0.9461847389558233,0.914859437751004,1245,1245,0.5173341035842896,0.3240622282028198,2014-03-25 13:15:00,274.34637451171875
0.8546184738955823,0.8072289156626506,1245,1245,0.41282257437705994,0.2916639745235443,2014-03-25 13:45:00,267.9374084472656
0.763855421686747,0.6875502008032128,1245,1245,0.322785884141922,0.25439316034317017,2014-03-25 14:15:00,259.6851501464844
0.689156626506024,0.5775100401606426,1245,1245,0.25154855847358704,0.20098459720611572,2014-03-25 14:45:00,251.87103271484375
0.6506024096385542,0.5092369477911647,1245,1245,0.2139214128255844,0.17216910421848297,2014-03-25 15:15:00,247.7259521484375
0.6819277108433734,0.521285140562249,1245,1245,0.20345166325569153,0.16223576664924622,2014-03-25 15:45:00,247.02548217773438
0.697991967871486,0.5405622489959839,1245,1245,0.19984498620033264,0.15793733298778534,2014-03-25 16:15:00,246.78518676757812
0.7429718875502008,0.5694779116465863,1245,1245,0.20207436382770538,0.15396399796009064,2014-03-25 16:45:00,247.0188751220703
0.7983935742971887,0.6321285140562249,1245,1245,0.22047878801822662,0.15825305879116058,2014-03-25 17:15:00,249.4123992919922
0.9156626506024096,0.7421686746987952,1245,1245,0.2675601840019226,0.17278650403022766,2014-03-25 17:45:00,255.3408203125
0.946987951807229,0.8,1245,1245,0.32990503311157227,0.18914875388145447,2014-03-25 18:15:00,261.1918029785156
0.970281124497992,0.8939759036144578,1245,1245,0.43782082200050354,0.21777480840682983,2014-03-25 18:45:00,269.6845703125
0.0,1.0,1245,1245,-0.4278106093406677,0.24683818221092224,2014-03-26 07:15:00,283.4087829589844
0.0,1.0,1245,1245,-0.48805859684944153,0.2673538625240326,2014-03-26 07:45:00,283.9122314453125
0.0,1.0,1245,1245,-0.578863799571991,0.29347288608551025,2014-03-26 08:15:00,285.90814208984375
0.0,1.0,1245,1245,-0.7163587212562561,0.31195515394210815,2014-03-26 08:45:00,287.12969970703125
0.0,1.0,1245,1245,-0.9477487206459045,0.3253169059753418,2014-03-26 09:15:00,287.4435729980469
0.0,1.0,1245,1245,-1.403244137763977,0.3395790755748749,2014-03-26 09:45:00,288.1672058105469
0.0,1.0,1245,1245,-2.8042495250701904,0.35081854462623596,2014-03-26 10:15:00,288.38201904296875
0.4578313253012048,1.0,1245,1245,9.173983573913574,0.35737261176109314,2014-03-26 10:45:00,287.7670593261719
1.0,1.0,1245,1245,2.9733660221099854,0.36279237270355225,2014-03-26 11:15:00,287.0077819824219
1.0,1.0,1245,1245,1.4057213068008423,0.3673527240753174,2014-03-26 11:45:00,285.37847900390625
1.0,1.0,1245,1245,0.9387544393539429,0.36135295033454895,2014-03-26 12:15:00,284.1591491699219
1.0,1.0,1245,1245,0.7233849167823792,0.35885530710220337,2014-03-26 12:45:00,283.57025146484375
1.0,1.0,1245,1245,0.5947033166885376,0.36078348755836487,2014-03-26 13:15:00,282.5937805175781
1.0,1.0,1245,1245,0.5235539674758911,0.36443057656288147,2014-03-26 13:45:00,282.8627624511719
0.9991967871485944,1.0,1245,1245,0.4825317859649658,0.3754900097846985,2014-03-26 14:15:00,284.01611328125
0.9132530120481928,0.9220883534136546,1245,1245,0.39778798818588257,0.32629913091659546,2014-03-26 14:45:00,275.707275390625
0.7815261044176707,0.7903614457831325,1245,1245,0.3214382231235504,0.2739172577857971,2014-03-26 15:15:00,265.58380126953125
0.6345381526104418,0.6112449799196787,1245,1245,0.246832013130188,0.21636460721492767,2014-03-26 15:45:00,253.83810424804688
0.5606425702811245,0.5108433734939759,1245,1245,0.17449158430099487,0.15987372398376465,2014-03-26 16:15:00,240.29676818847656
0.38313253012048193,0.29397590361445786,1245,1245,0.1230584904551506,0.1183582991361618,2014-03-26 16:45:00,229.68408203125
0.3421686746987952,0.1429718875502008,1245,1245,0.09733854234218597,0.09613541513681412,2014-03-26 17:15:00,223.36453247070312
0.3188755020080321,0.036947791164658635,1245,1245,0.0887097492814064,0.0846012681722641,2014-03-26 17:45:00,220.90310668945312
0.41445783132530123,0.03775100401606426,1245,1245,0.10574203729629517,0.08183818310499191,2014-03-26 18:15:00,223.2500762939453
0.5477911646586345,0.14859437751004015,1245,1245,0.15702061355113983,0.0926298052072525,2014-03-26 18:45:00,230.33433532714844
0.0,1.0,1245,1245,-0.4218418598175049,0.2279806286096573,2014-03-27 07:15:00,279.14373779296875
0.0,0.9983935742971888,1245,1245,-0.4878206253051758,0.25964105129241943,2014-03-27 07:45:00,281.42230224609375
0.0,0.9959839357429718,1245,1245,-0.5757957696914673,0.27940717339515686,2014-03-27 08:15:00,284.0006103515625
0.0,0.9493975903614458,1245,1245,-0.7012697458267212,0.2804420292377472,2014-03-27 08:45:00,282.6129455566406
0.0,0.8755020080321285,1245,1245,-0.9240464568138123,0.2630273997783661,2014-03-27 09:15:00,278.33111572265625
0.0,0.7317269076305221,1245,1245,-1.397202730178833,0.22588403522968292,2014-03-27 09:45:00,266.7161865234375
0.48032128514056227,0.5293172690763053,1245,1245,-2.7673892974853516,0.18108512461185455,2014-03-27 10:15:00,251.5624542236328
0.9654618473895582,0.344578313253012,1245,1245,44.758079528808594,0.13632836937904358,2014-03-27 10:45:00,238.89508056640625
0.9285140562248996,0.1686746987951807,1245,1245,0.4755256474018097,0.10899674147367477,2014-03-27 11:15:00,229.65084838867188
0.8610441767068273,0.11887550200803212,1245,1245,0.2543014883995056,0.09788588434457779,2014-03-27 11:45:00,226.64297485351562
0.7710843373493976,0.1357429718875502,1245,1245,0.19877399504184723,0.09880145639181137,2014-03-27 12:15:00,227.34901428222656
0.7871485943775101,0.18875502008032127,1245,1245,0.18418893218040466,0.1050315797328949,2014-03-27 12:45:00,230.28453063964844
0.878714859437751,0.24176706827309236,1245,1245,0.19086158275604248,0.11583840101957321,2014-03-27 13:15:00,235.24969482421875
0.9228915662650602,0.41686746987951806,1245,1245,0.21320515871047974,0.13739360868930817,2014-03-27 13:45:00,242.10472106933594
0.9317269076305221,0.4650602409638554,1245,1245,0.21258369088172913,0.14542914927005768,2014-03-27 14:15:00,245.1240997314453
0.9461847389558233,0.5044176706827309,1245,1245,0.21509788930416107,0.14799346029758453,2014-03-27 14:45:00,248.06370544433594
0.9622489959839358,0.6072289156626506,1245,1245,0.23560310900211334,0.16615881025791168,2014-03-27 15:15:00,253.2708282470703
0.9775100401606426,0.7911646586345381,1245,1245,0.2619970142841339,0.18997079133987427,2014-03-27 15:45:00,258.95562744140625
0.9983935742971888,0.9293172690763052,1245,1245,0.2920655906200409,0.21302269399166107,2014-03-27 16:15:00,264.4054870605469
1.0,0.9775100401606426,1245,1245,0.33015573024749756,0.23405055701732635,2014-03-27 16:45:00,270.0574951171875
1.0,0.9991967871485944,1245,1245,0.3652031123638153,0.24463170766830444,2014-03-27 17:15:00,273.7810974121094
1.0,0.9975903614457832,1245,1245,0.4119777977466583,0.2548445165157318,2014-03-27 17:45:00,277.359130859375
0.9903614457831326,0.9863453815261044,1245,1245,0.43781325221061707,0.24013684689998627,2014-03-27 18:15:00,276.1624450683594
0.9791164658634538,0.9044176706827309,1245,1245,0.4388757050037384,0.19832555949687958,2014-03-27 18:45:00,270.5843505859375
0.0,0.7293172690763052,1245,1245,-0.3451070487499237,0.17175282537937164,2014-03-28 07:15:00,260.718017578125
0.0,0.8112449799196787,1245,1245,-0.3992060124874115,0.18027247488498688,2014-03-28 07:45:00,260.6290283203125
0.0,0.8088353413654619,1245,1245,-0.48507559299468994,0.18367986381053925,2014-03-28 08:15:00,260.87237548828125
0.0,0.7823293172690763,1245,1245,-0.6184991598129272,0.1753765344619751,2014-03-28 08:45:00,259.52191162109375
0.0,0.697991967871486,1245,1245,-0.866125226020813,0.15997427701950073,2014-03-28 09:15:00,256.45050048828125
0.0,0.6803212851405622,1245,1245,-1.6852014064788818,0.15205685794353485,2014-03-28 09:45:00,255.40853881835938
0.357429718875502,0.7477911646586345,1245,1245,-15.313494682312012,0.15192939341068268,2014-03-28 10:15:00,257.22515869140625
1.0,0.8305220883534137,1245,1245,2.4152112007141113,0.16449137032032013,2014-03-28 10:45:00,261.0903625488281
1.0,0.9172690763052209,1245,1245,1.2941502332687378,0.1921936571598053,2014-03-28 11:15:00,266.6319274902344
1.0,0.9847389558232932,1245,1245,0.9798108339309692,0.2439219057559967,2014-03-28 11:45:00,272.8453674316406
1.0,0.9943775100401606,1245,1245,0.7790315747261047,0.2814675271511078,2014-03-28 12:15:00,276.0444641113281
1.0,0.9959839357429718,1245,1245,0.6488538980484009,0.3111377954483032,2014-03-28 12:45:00,278.1100769042969
1.0,1.0,1245,1245,0.5743638873100281,0.350258469581604,2014-03-28 13:15:00,280.6954040527344
1.0,1.0,1245,1245,0.5314226746559143,0.3665634095668793,2014-03-28 13:45:00,283.6144714355469
1.0,1.0,1245,1245,0.49947670102119446,0.37642425298690796,2014-03-28 14:15:00,285.89447021484375
1.0,1.0,1245,1245,0.4853594899177551,0.3804888129234314,2014-03-28 14:45:00,288.69854736328125
1.0,1.0,1245,1245,0.47402745485305786,0.3763822019100189,2014-03-28 15:15:00,290.4183654785156
1.0,1.0,1245,1245,0.4616725742816925,0.36513805389404297,2014-03-28 15:45:00,290.428955078125
1.0,1.0,1245,1245,0.4614667296409607,0.35657742619514465,2014-03-28 16:15:00,290.7615966796875
1.0,1.0,1245,1245,0.4662209749221802,0.3454431891441345,2014-03-28 16:45:00,290.3890380859375
1.0,1.0,1245,1245,0.4774894118309021,0.3329935073852539,2014-03-28 17:15:00,289.46942138671875
1.0,1.0,1245,1245,0.49603071808815,0.3192586898803711,2014-03-28 17:45:00,287.98687744140625
1.0,1.0,1245,1245,0.5303331613540649,0.30736789107322693,2014-03-28 18:15:00,286.75091552734375
1.0,0.9983935742971888,1245,1245,0.5839268565177917,0.2937687337398529,2014-03-28 18:45:00,285.49755859375
0.0,1.0,1245,1245,-0.43331843614578247,0.2762979567050934,2014-03-29 07:15:00,285.89727783203125
0.0,1.0,1245,1245,-0.4933648109436035,0.3042236268520355,2014-03-29 07:45:00,289.4495544433594
0.0,1.0,1245,1245,-0.5746748447418213,0.31788358092308044,2014-03-29 08:15:00,291.01971435546875
0.0,1.0,1245,1245,-0.6983613967895508,0.3320556879043579,2014-03-29 08:45:00,291.8433837890625
0.0,1.0,1245,1245,-0.9006959199905396,0.3431268036365509,2014-03-29 09:15:00,292.4542541503906
0.0,1.0,1245,1245,-1.281609058380127,0.3528403043746948,2014-03-29 09:45:00,292.9715881347656
0.0,1.0,1245,1245,-2.233898878097534,0.3654034733772278,2014-03-29 10:15:00,293.491943359375
0.0,1.0,1245,1245,-8.940927505493164,0.3812430500984192,2014-03-29 10:45:00,293.85345458984375
1.0,1.0,1245,1245,4.7985944747924805,0.4017774164676666,2014-03-29 11:15:00,294.1144714355469
1.0,1.0,1245,1245,1.900512456893921,0.41980594396591187,2014-03-29 11:45:00,294.2283020019531
1.0,1.0,1245,1245,1.2067539691925049,0.42139971256256104,2014-03-29 12:15:00,294.1591491699219
1.0,1.0,1245,1245,0.9016242623329163,0.4186050295829773,2014-03-29 12:45:00,294.0287780761719
1.0,1.0,1245,1245,0.7378087639808655,0.4254782795906067,2014-03-29 13:15:00,294.12548828125
1.0,1.0,1245,1245,0.6373535394668579,0.43033215403556824,2014-03-29 13:45:00,294.2140197753906
1.0,1.0,1245,1245,0.5679718255996704,0.4265926480293274,2014-03-29 14:15:00,293.8027648925781
1.0,1.0,1245,1245,0.5268864035606384,0.4138050377368927,2014-03-29 14:45:00,293.9225158691406
1.0,1.0,1245,1245,0.5027580261230469,0.40219366550445557,2014-03-29 15:15:00,294.1744079589844
1.0,1.0,1245,1245,0.4884214699268341,0.39034733176231384,2014-03-29 15:45:00,294.0727844238281
1.0,1.0,1245,1245,0.4864458441734314,0.38089925050735474,2014-03-29 16:15:00,294.1579895019531
1.0,1.0,1245,1245,0.4958491325378418,0.37160083651542664,2014-03-29 16:45:00,294.3274230957031
1.0,1.0,1245,1245,0.5172526240348816,0.3662044405937195,2014-03-29 17:15:00,294.52490234375
1.0,1.0,1245,1245,0.5463136434555054,0.35348692536354065,2014-03-29 17:45:00,293.92816162109375
1.0,0.9975903614457832,1245,1245,0.5950819253921509,0.3431852459907532,2014-03-29 18:15:00,293.469970703125
0.983132530120482,0.951004016064257,1245,1245,0.6412757635116577,0.317677766084671,2014-03-29 18:45:00,289.6347351074219
0.0,1.0,1245,1245,-0.43621620535850525,0.29081854224205017,2014-03-30 07:15:00,289.5991516113281
0.0,1.0,1245,1245,-0.4928097128868103,0.3098515272140503,2014-03-30 07:45:00,290.7279052734375
0.0,1.0,1245,1245,-0.5762988328933716,0.3197217285633087,2014-03-30 08:15:00,290.8247985839844
0.0,1.0,1245,1245,-0.7069275975227356,0.32894882559776306,2014-03-30 08:45:00,290.4286193847656
0.0,1.0,1245,1245,-0.9321500658988953,0.33330804109573364,2014-03-30 09:15:00,289.7506103515625
0.0,1.0,1245,1245,-1.3888251781463623,0.3394644856452942,2014-03-30 09:45:00,289.40838623046875
0.0,1.0,1245,1245,-2.715602397918701,0.3532741367816925,2014-03-30 10:15:00,290.0916748046875
0.2353413654618474,1.0,1245,1245,60.99666213989258,0.37657275795936584,2014-03-30 10:45:00,290.950439453125
1.0,1.0,1245,1245,4.055948257446289,0.3985103368759155,2014-03-30 11:15:00,292.0320129394531
1.0,1.0,1245,1245,1.759467601776123,0.41505032777786255,2014-03-30 11:45:00,292.39288330078125
1.0,1.0,1245,1245,1.1576063632965088,0.4165938198566437,2014-03-30 12:15:00,292.74200439453125
1.0,1.0,1245,1245,0.8834705948829651,0.41739243268966675,2014-03-30 12:45:00,293.14569091796875
1.0,1.0,1245,1245,0.7299462556838989,0.4255473017692566,2014-03-30 13:15:00,293.55865478515625
1.0,1.0,1245,1245,0.6371024250984192,0.43217965960502625,2014-03-30 13:45:00,294.1283264160156
1.0,1.0,1245,1245,0.5703791975975037,0.4314102530479431,2014-03-30 14:15:00,293.9964599609375
1.0,1.0,1245,1245,0.5185415148735046,0.41337114572525024,2014-03-30 14:45:00,292.7010803222656
0.9903614457831326,0.9791164658634538,1245,1245,0.47569358348846436,0.38610970973968506,2014-03-30 15:15:00,290.0248107910156
0.989558232931727,0.9734939759036144,1245,1245,0.4566926956176758,0.36922594904899597,2014-03-30 15:45:00,289.0142822265625
0.983132530120482,0.9582329317269076,1245,1245,0.45582735538482666,0.3594282269477844,2014-03-30 16:15:00,289.1872863769531
1.0,0.9775100401606426,1245,1245,0.47552651166915894,0.3594259023666382,2014-03-30 16:45:00,291.0801086425781
1.0,1.0,1245,1245,0.5100311636924744,0.3643031120300293,2014-03-30 17:15:00,293.4214782714844
1.0,1.0,1245,1245,0.5421265959739685,0.3554011285305023,2014-03-30 17:45:00,293.22454833984375
1.0,0.9967871485943776,1245,1245,0.5816049575805664,0.34116119146347046,2014-03-30 18:15:00,291.63427734375
1.0,0.9959839357429718,1245,1245,0.6478036046028137,0.32717496156692505,2014-03-30 18:45:00,290.4505920410156
0.0,0.9285140562248996,1245,1245,-0.4144805669784546,0.2540610730648041,2014-03-31 07:15:00,277.9866638183594
0.0,1.0,1245,1245,-0.49276304244995117,0.2949579656124115,2014-03-31 07:45:00,283.7450256347656
0.0,1.0,1245,1245,-0.5821529626846313,0.30845654010772705,2014-03-31 08:15:00,285.17510986328125
0.0,1.0,1245,1245,-0.7261789441108704,0.315062016248703,2014-03-31 08:45:00,284.6854553222656
0.0,1.0,1245,1245,-0.9852632284164429,0.3161132335662842,2014-03-31 09:15:00,283.72210693359375
0.0,1.0,1245,1245,-1.549160361289978,0.32529354095458984,2014-03-31 09:45:00,283.55224609375
0.0,1.0,1245,1245,-4.191792964935303,0.33085596561431885,2014-03-31 10:15:00,282.83038330078125
0.9060240963855422,1.0,1245,1245,-9.776493072509766,0.34217262268066406,2014-03-31 10:45:00,283.0760192871094
1.0,1.0,1245,1245,2.3386762142181396,0.3551613986492157,2014-03-31 11:15:00,283.1150207519531
1.0,1.0,1245,1245,1.3227899074554443,0.3699345588684082,2014-03-31 11:45:00,284.109130859375
1.0,1.0,1245,1245,0.9364293813705444,0.3729022741317749,2014-03-31 12:15:00,284.6185302734375
1.0,0.9959839357429718,1245,1245,0.7082341313362122,0.36716681718826294,2014-03-31 12:45:00,282.58251953125
0.9975903614457832,0.9791164658634538,1245,1245,0.5712957382202148,0.35735970735549927,2014-03-31 13:15:00,280.32501220703125
1.0,0.9967871485943776,1245,1245,0.4915052354335785,0.34301337599754333,2014-03-31 13:45:00,279.2830810546875
0.8955823293172691,0.8602409638554217,1245,1245,0.3972054123878479,0.3097778558731079,2014-03-31 14:15:00,271.33251953125
0.7333333333333333,0.6546184738955824,1245,1245,0.2969330847263336,0.24345886707305908,2014-03-31 14:45:00,259.1640625
0.6947791164658634,0.5807228915662651,1245,1245,0.25379660725593567,0.2128484696149826,2014-03-31 15:15:00,253.9007568359375
0.7004016064257028,0.6265060240963856,1245,1245,0.22397132217884064,0.19423997402191162,2014-03-31 15:45:00,249.45547485351562
0.5775100401606426,0.4987951807228916,1245,1245,0.1824592798948288,0.16018010675907135,2014-03-31 16:15:00,242.09397888183594
